ID_bien;Surface Carrez du 1er lot;Code type local;Type local;Nombre pieces principales;ID_commune
16193;67;2;Appartement;4;16193
16194;77.82;1;Maison;4;16194
16195;26.98;2;Appartement;1;16195
16196;30.64;2;Appartement;1;16196
16197;36.96;2;Appartement;1;16197
16198;43;2;Appartement;2;16198
16199;40.52;2;Appartement;1;16199
16200;76.61;2;Appartement;3;16200
16201;40.4;2;Appartement;2;16201
16202;74.09;2;Appartement;3;16202
16203;37.22;2;Appartement;2;16203
16204;61.8;2;Appartement;3;16204
16205;39.5;2;Appartement;2;16205
16206;66.7;2;Appartement;2;16206
16207;15.91;2;Appartement;1;16207
16208;52.93;2;Appartement;2;16208
16209;47;2;Appartement;2;16209
16210;72.7;2;Appartement;4;16210
16211;131.9;2;Appartement;4;16211
16212;64.94;2;Appartement;4;16212
16213;74.66;2;Appartement;3;16213
16214;71.86;2;Appartement;4;16214
16215;48.61;2;Appartement;2;16215
16216;52.8;1;Maison;2;16216
16217;44.13;2;Appartement;2;16217
16218;65.84;2;Appartement;3;16218
16219;70.87;2;Appartement;3;16219
16220;83.17;2;Appartement;2;16220
16221;49.03;2;Appartement;2;16221
16222;71.91;2;Appartement;4;16222
16223;94.7;2;Appartement;4;16223
16224;82.47;2;Appartement;5;16224
16225;46.13;2;Appartement;2;16225
16226;22.27;2;Appartement;1;16226
16227;54.23;2;Appartement;3;16227
16228;90;2;Appartement;4;16228
16229;81.9;2;Appartement;4;16229
16230;19.51;2;Appartement;1;16230
16231;49.78;2;Appartement;2;16231
16232;58.7;2;Appartement;3;16232
16233;72;2;Appartement;4;16233
16234;33.81;2;Appartement;2;16234
16235;103.63;2;Appartement;4;16235
16236;58.13;2;Appartement;2;16236
16237;88.72;1;Maison;6;16237
16238;79.29;2;Appartement;4;16238
16239;84.2;2;Appartement;5;16239
16240;57.54;2;Appartement;3;16240
16241;149.36;2;Appartement;4;16241
16242;45;1;Maison;1;16242
16243;95.12;2;Appartement;5;16243
16244;65.2;2;Appartement;4;16244
16245;30.07;2;Appartement;1;16245
16246;38.33;2;Appartement;3;16246
16247;145;2;Appartement;5;16247
16248;40.48;2;Appartement;2;16248
16249;16.52;2;Appartement;1;16249
16250;74.64;2;Appartement;2;16250
16251;74.55;2;Appartement;4;16251
16252;16.22;2;Appartement;1;16252
16253;16.22;2;Appartement;1;16253
16254;15.82;2;Appartement;1;16254
16255;16.03;2;Appartement;1;16255
16256;55.71;2;Appartement;3;16256
16257;28.8;2;Appartement;1;16257
16258;64.18;2;Appartement;3;16258
16259;53.3;2;Appartement;2;16259
16260;18.34;2;Appartement;1;16260
16261;78;2;Appartement;3;16261
16262;29.76;2;Appartement;2;16262
16263;82.5;2;Appartement;4;16263
16264;68.8;2;Appartement;3;16264
16265;29.83;2;Appartement;1;16265
16266;51.75;2;Appartement;3;16266
16267;18.46;2;Appartement;1;16267
16268;85.85;2;Appartement;5;16268
16269;45.8;2;Appartement;2;16269
16270;86.91;2;Appartement;4;16270
16271;27.24;2;Appartement;1;16271
16272;53.65;2;Appartement;2;16272
16273;70.17;2;Appartement;4;16273
16274;25.88;2;Appartement;1;16274
16275;28.8;2;Appartement;2;16275
16276;102.28;2;Appartement;4;16276
16277;65.86;2;Appartement;3;16277
16278;16.73;2;Appartement;1;16278
16279;78.37;2;Appartement;4;16279
16280;39.03;2;Appartement;2;16280
16281;17.19;2;Appartement;1;16281
16282;14.75;2;Appartement;1;16282
16283;90.25;2;Appartement;4;16283
16284;43.79;2;Appartement;2;16284
16285;17.4;2;Appartement;1;16285
16286;66.04;2;Appartement;4;16286
16287;32.18;2;Appartement;1;16287
16288;65.38;2;Appartement;3;16288
16289;78.4;2;Appartement;4;16289
16290;65.76;2;Appartement;4;16290
16291;88;2;Appartement;4;16291
16292;50.91;2;Appartement;11;16292
16293;208;2;Appartement;2;16293
16294;16.03;2;Appartement;1;16294
16295;16.84;2;Appartement;1;16295
16296;16.08;2;Appartement;1;16296
16297;75.43;2;Appartement;3;16297
16298;17.42;2;Appartement;1;16298
16299;37.37;2;Appartement;2;16299
16300;66.98;2;Appartement;3;16300
16301;35.31;2;Appartement;1;16301
16302;23.84;2;Appartement;1;16302
16303;48.67;2;Appartement;2;16303
16304;67.28;2;Appartement;3;16304
16305;43.85;2;Appartement;2;16305
16306;15.92;2;Appartement;1;16306
16307;26.24;2;Appartement;1;16307
16308;28.87;2;Appartement;1;16308
16309;35.64;2;Appartement;2;16309
16310;28.3;2;Appartement;1;16310
16311;40.76;2;Appartement;2;16311
16312;47.22;2;Appartement;2;16312
16313;77.58;2;Appartement;4;16313
16314;15.65;2;Appartement;1;16314
16315;40.06;2;Appartement;1;16315
16316;32;2;Appartement;2;16316
16317;35.6;2;Appartement;3;16317
16318;82.17;2;Appartement;3;16318
16319;39.3;2;Appartement;2;16319
16320;25.25;2;Appartement;1;16320
16321;42.16;2;Appartement;2;16321
16322;57.27;2;Appartement;3;16322
16323;43.32;2;Appartement;2;16323
16324;27.77;2;Appartement;1;16324
16325;79.82;2;Appartement;4;16325
16326;16.27;2;Appartement;1;16326
16327;59.4;2;Appartement;2;16327
16328;56.55;2;Appartement;2;16328
16329;43.55;2;Appartement;2;16329
16330;88.93;2;Appartement;3;16330
16331;19.88;2;Appartement;1;16331
16332;68.4;2;Appartement;4;16332
16333;16.9;2;Appartement;1;16333
16334;66.23;2;Appartement;3;16334
16335;46.32;2;Appartement;2;16335
16336;17.9;2;Appartement;1;16336
16337;42.02;2;Appartement;2;16337
16338;83.9;2;Appartement;4;16338
16339;39.83;2;Appartement;2;16339
16340;91.03;2;Appartement;4;16340
16341;20.5;2;Appartement;2;16341
16342;64;2;Appartement;3;16342
16343;88.46;2;Appartement;5;16343
16344;60.97;2;Appartement;3;16344
16345;21.78;2;Appartement;1;16345
16346;65.32;2;Appartement;4;16346
16347;55.47;2;Appartement;3;16347
16348;58.07;2;Appartement;2;16348
16349;64.62;2;Appartement;3;16349
16350;25.79;2;Appartement;1;16350
16351;49;1;Maison;3;16351
16352;121.83;2;Appartement;4;16352
16353;62.73;1;Maison;4;16353
16354;89.15;2;Appartement;4;16354
16355;108.22;2;Appartement;3;16355
16356;106.1;1;Maison;5;16356
16357;61.52;2;Appartement;4;16357
16358;39.8;2;Appartement;2;16358
16359;81.75;2;Appartement;4;16359
16360;35.85;2;Appartement;2;16360
16361;41.61;2;Appartement;2;16361
16362;29.49;2;Appartement;1;16362
16363;17.67;2;Appartement;1;16363
16364;44.51;2;Appartement;2;16364
16365;17.5;2;Appartement;2;16365
16366;47.6;2;Appartement;3;16366
16367;74.21;2;Appartement;4;16367
16368;51.55;2;Appartement;2;16368
16369;85.38;2;Appartement;5;16369
16370;17.04;2;Appartement;1;16370
16371;68.6;2;Appartement;4;16371
16372;38.3;2;Appartement;2;16372
16373;50.07;2;Appartement;2;16373
16374;114.3;2;Appartement;4;16374
16375;70;2;Appartement;3;16375
16376;84.2;2;Appartement;3;16376
16377;60.1;2;Appartement;3;16377
16378;53.21;2;Appartement;3;16378
16379;14.42;2;Appartement;1;16379
16380;74.13;2;Appartement;3;16380
16381;69;2;Appartement;3;16381
16382;53.86;2;Appartement;2;16382
16383;44.81;2;Appartement;2;16383
16384;19.9;2;Appartement;1;16384
16385;41.05;2;Appartement;2;16385
16386;27.01;2;Appartement;1;16386
16387;61.47;2;Appartement;2;16387
16388;45.49;2;Appartement;2;16388
16389;150.5;2;Appartement;6;16389
16390;24.83;2;Appartement;1;16390
16391;53.08;2;Appartement;3;16391
16392;38.8;2;Appartement;4;16392
16393;137.41;1;Maison;9;16393
16394;75.59;2;Appartement;3;16394
16395;82.09;1;Maison;4;16395
16396;65.64;2;Appartement;3;16396
16397;84.27;2;Appartement;4;16397
16398;61.49;2;Appartement;3;16398
16399;70.95;2;Appartement;3;16399
16400;53.21;2;Appartement;3;16400
16401;19.5;2;Appartement;1;16401
16402;84.66;2;Appartement;4;16402
16403;58.4;2;Appartement;3;16403
16404;70.95;2;Appartement;3;16404
16405;37.66;2;Appartement;3;16405
16406;18.94;2;Appartement;1;16406
16407;147.9;2;Appartement;1;16407
16408;65.33;2;Appartement;3;16408
16409;39.39;2;Appartement;2;16409
16410;84.46;2;Appartement;4;16410
16411;102.85;2;Appartement;3;16411
16412;67.73;2;Appartement;2;16412
16413;37.9;2;Appartement;2;16413
16414;21.52;2;Appartement;1;16414
16415;59.4;2;Appartement;3;16415
16416;79.01;2;Appartement;4;16416
16417;108.77;1;Maison;6;16417
16418;151.54;1;Maison;5;16418
16419;102.35;2;Appartement;4;16419
16420;23.38;2;Appartement;1;16420
16421;64;2;Appartement;3;16421
16422;43.2;2;Appartement;3;16422
16423;45.3;2;Appartement;2;16423
16424;60.85;2;Appartement;1;16424
16425;101.37;1;Maison;4;16425
16426;92.5;2;Appartement;3;16426
16427;31.85;2;Appartement;2;16427
16428;18.1;2;Appartement;1;16428
16429;91.5;2;Appartement;4;16429
16430;74.95;2;Appartement;3;16430
16431;101;2;Appartement;4;16431
16432;24.41;2;Appartement;1;16432
16433;20.33;2;Appartement;1;16433
16434;85.94;2;Appartement;4;16434
16435;36.66;2;Appartement;2;16435
16436;60.59;2;Appartement;3;16436
16437;72.58;2;Appartement;3;16437
16438;23.05;2;Appartement;1;16438
16439;114.17;1;Maison;3;16439
16440;85.6;2;Appartement;3;16440
16441;34.32;2;Appartement;2;16441
16442;82.35;2;Appartement;2;16442
16443;45.34;2;Appartement;2;16443
16444;60.64;2;Appartement;2;16444
16445;175.38;1;Maison;5;16445
16446;33.42;2;Appartement;2;16446
16447;115.1;2;Appartement;4;16447
16448;78.99;2;Appartement;4;16448
16449;56.92;2;Appartement;2;16449
16450;80.4;2;Appartement;3;16450
16451;45.25;2;Appartement;2;16451
16452;84.6;2;Appartement;2;16452
16453;86.01;2;Appartement;3;16453
16454;61.01;2;Appartement;3;16454
16455;42.41;2;Appartement;2;16455
16456;75.39;2;Appartement;3;16456
16457;44.53;2;Appartement;3;16457
16458;91.13;2;Appartement;3;16458
16459;21.2;2;Appartement;1;16459
16460;53.86;2;Appartement;2;16460
16461;37.13;2;Appartement;2;16461
16462;69.39;2;Appartement;3;16462
16463;67.81;2;Appartement;3;16463
16464;21.96;2;Appartement;1;16464
16465;80.45;2;Appartement;4;16465
16466;75.37;2;Appartement;4;16466
16467;20.78;2;Appartement;1;16467
16468;88.08;2;Appartement;4;16468
16469;147.4;2;Appartement;7;16469
16470;56.76;2;Appartement;3;16470
16471;72.69;2;Appartement;3;16471
16472;24.4;2;Appartement;1;16472
16473;25.36;2;Appartement;1;16473
16474;81.87;2;Appartement;4;16474
16475;93.72;2;Appartement;5;16475
16476;66.2;2;Appartement;4;16476
16477;17.6;2;Appartement;1;16477
16478;64.61;2;Appartement;3;16478
16479;83.07;2;Appartement;4;16479
16480;22.36;2;Appartement;1;16480
16481;20.08;2;Appartement;1;16481
16482;32.92;2;Appartement;2;16482
16483;67.81;2;Appartement;4;16483
16484;51.57;2;Appartement;1;16484
16485;68.02;2;Appartement;2;16485
16486;41.7;2;Appartement;2;16486
16487;115.3;2;Appartement;5;16487
16488;5.25;2;Appartement;3;16488
16489;105.91;2;Appartement;3;16489
16490;20.95;2;Appartement;1;16490
16491;21.45;2;Appartement;1;16491
16492;46;2;Appartement;2;16492
16493;26.06;2;Appartement;1;16493
16494;24.42;2;Appartement;2;16494
16495;49.9;2;Appartement;2;16495
16496;46.2;2;Appartement;3;16496
16497;45.6;2;Appartement;2;16497
16498;53.66;2;Appartement;2;16498
16499;45.84;2;Appartement;1;16499
16500;58.04;2;Appartement;3;16500
16501;58.4;2;Appartement;2;16501
16502;58.8;2;Appartement;3;16502
16503;59.36;1;Maison;2;16503
16504;43.13;2;Appartement;2;16504
16505;49.06;2;Appartement;2;16505
16506;131.8;1;Maison;4;16506
16507;61.31;1;Maison;3;16507
16508;95;1;Maison;4;16508
16509;90.87;2;Appartement;3;16509
16510;149.15;2;Appartement;4;16510
16511;89.28;2;Appartement;3;16511
16512;64.02;1;Maison;2;16512
16513;47.7;2;Appartement;3;16513
16514;64.18;2;Appartement;3;16514
16515;54.3;2;Appartement;2;16515
16516;79.96;2;Appartement;4;16516
16517;28.2;2;Appartement;1;16517
16518;85.76;1;Maison;4;16518
16519;98.8;2;Appartement;3;16519
16520;45.91;2;Appartement;3;16520
16521;83.01;2;Appartement;4;16521
16522;60.01;2;Appartement;3;16522
16523;76.06;2;Appartement;3;16523
16524;62.79;2;Appartement;3;16524
16525;89.75;2;Appartement;3;16525
16526;54.09;2;Appartement;2;16526
16527;53.59;2;Appartement;1;16527
16528;47.5;2;Appartement;2;16528
16529;62.06;2;Appartement;3;16529
16530;86;2;Appartement;4;16530
16531;56.08;2;Appartement;2;16531
16532;69.67;2;Appartement;4;16532
16533;98.84;1;Maison;3;16533
16534;37.31;2;Appartement;2;16534
16535;59.1;2;Appartement;2;16535
16536;58.8;2;Appartement;3;16536
16537;23.92;2;Appartement;1;16537
16538;192.49;2;Appartement;5;16538
16539;61.61;2;Appartement;3;16539
16540;69.85;2;Appartement;3;16540
16541;56.21;2;Appartement;3;16541
16542;30.74;2;Appartement;1;16542
16543;75.36;2;Appartement;4;16543
16544;130.7;1;Maison;4;16544
16545;76.69;2;Appartement;5;16545
16546;48.21;2;Appartement;2;16546
16547;46.93;2;Appartement;2;16547
16548;52.49;2;Appartement;3;16548
16549;19.22;2;Appartement;1;16549
16550;70.23;2;Appartement;4;16550
16551;29.19;2;Appartement;2;16551
16552;87.91;2;Appartement;4;16552
16553;106.62;1;Maison;4;16553
16554;54;2;Appartement;3;16554
16555;10.14;1;Maison;0;16555
16556;52.11;1;Maison;3;16556
16557;11.6;1;Maison;1;16557
16558;5;2;Appartement;2;16558
16559;115.14;1;Maison;3;16559
16560;54;2;Appartement;2;16560
16561;43.08;2;Appartement;2;16561
16562;86.9;1;Maison;4;16562
16563;50.98;2;Appartement;2;16563
16564;66.12;2;Appartement;3;16564
16565;57.56;2;Appartement;2;16565
16566;23.98;2;Appartement;1;16566
16567;49.18;2;Appartement;2;16567
16568;28.56;2;Appartement;2;16568
16569;53.57;1;Maison;3;16569
16570;37.37;2;Appartement;3;16570
16571;96.21;2;Appartement;3;16571
16572;85.78;2;Appartement;3;16572
16573;46;2;Appartement;2;16573
16574;47.65;2;Appartement;2;16574
16575;87.88;2;Appartement;3;16575
16576;48.3;2;Appartement;2;16576
16577;48;2;Appartement;2;16577
16578;50.76;2;Appartement;2;16578
16579;72.32;2;Appartement;3;16579
16580;51.31;2;Appartement;2;16580
16581;36.22;2;Appartement;2;16581
16582;53;2;Appartement;2;16582
16583;39.65;2;Appartement;2;16583
16584;87.5;2;Appartement;4;16584
16585;38.65;2;Appartement;1;16585
16586;78.43;1;Maison;4;16586
16587;59.89;2;Appartement;3;16587
16588;91.13;2;Appartement;4;16588
16589;115.52;1;Maison;5;16589
16590;118.56;1;Maison;5;16590
16591;47.72;2;Appartement;2;16591
16592;33.49;2;Appartement;2;16592
16593;44.94;2;Appartement;2;16593
16594;73.19;1;Maison;4;16594
16595;66.42;2;Appartement;3;16595
16596;34.9;2;Appartement;1;16596
16597;100.8;2;Appartement;5;16597
16598;71.59;2;Appartement;4;16598
16599;83.9;2;Appartement;3;16599
16600;58.57;2;Appartement;3;16600
16601;52.13;2;Appartement;2;16601
16602;105.09;2;Appartement;5;16602
16603;70.09;2;Appartement;3;16603
16604;34.79;2;Appartement;2;16604
16605;97.68;1;Maison;4;16605
16606;47.83;2;Appartement;2;16606
16607;51.55;2;Appartement;2;16607
16608;26.15;2;Appartement;1;16608
16609;31.8;2;Appartement;1;16609
16610;47.29;2;Appartement;2;16610
16611;29.33;2;Appartement;1;16611
16612;36.28;2;Appartement;1;16612
16613;55.57;2;Appartement;2;16613
16614;46.82;1;Maison;3;16614
16615;75.4;2;Appartement;4;16615
16616;43.46;2;Appartement;2;16616
16617;76.99;2;Appartement;4;16617
16618;81.67;2;Appartement;4;16618
16619;21.86;2;Appartement;1;16619
16620;91.47;1;Maison;4;16620
16621;58.36;2;Appartement;3;16621
16622;64.77;2;Appartement;2;16622
16623;25.45;2;Appartement;1;16623
16624;34.87;2;Appartement;1;16624
16625;53.34;2;Appartement;3;16625
16626;32.71;2;Appartement;2;16626
16627;40.94;2;Appartement;2;16627
16628;60.42;2;Appartement;3;16628
16629;67.54;2;Appartement;3;16629
16630;28.93;2;Appartement;1;16630
16631;25.28;2;Appartement;1;16631
16632;96.95;1;Maison;6;16632
16633;112.94;1;Maison;5;16633
16634;50.15;2;Appartement;3;16634
16635;210.92;1;Maison;8;16635
16636;63.29;2;Appartement;4;16636
16637;48.43;2;Appartement;2;16637
16638;23.19;2;Appartement;1;16638
16639;25.12;2;Appartement;0;16639
16640;29.36;2;Appartement;1;16640
16641;28.03;2;Appartement;1;16641
16642;88.76;1;Maison;5;16642
16643;42.72;2;Appartement;2;16643
16644;79.33;2;Appartement;4;16644
16645;46.89;2;Appartement;2;16645
16646;109.05;1;Maison;5;16646
16647;39.4;2;Appartement;1;16647
16648;54.53;2;Appartement;3;16648
16649;160.18;1;Maison;7;16649
16650;22.9;2;Appartement;1;16650
16651;13.76;2;Appartement;1;16651
16652;26.89;2;Appartement;1;16652
16653;33.03;2;Appartement;1;16653
16654;34.77;2;Appartement;2;16654
16655;98.03;1;Maison;5;16655
16656;59.44;2;Appartement;3;16656
16657;99.73;1;Maison;5;16657
16658;47.05;2;Appartement;2;16658
16659;41.53;2;Appartement;2;16659
16660;96.44;1;Maison;5;16660
16661;78.8;2;Appartement;4;16661
16662;35.58;2;Appartement;2;16662
16663;104.33;1;Maison;5;16663
16664;32.43;2;Appartement;1;16664
16665;45.59;2;Appartement;3;16665
16666;59.78;2;Appartement;3;16666
16667;22.23;2;Appartement;2;16667
16668;94.5;1;Maison;5;16668
16669;54.88;2;Appartement;3;16669
16670;65.92;2;Appartement;3;16670
16671;47.96;2;Appartement;2;16671
16672;59.4;2;Appartement;3;16672
16673;28.39;2;Appartement;1;16673
16674;65;2;Appartement;3;16674
16675;56.55;2;Appartement;3;16675
16676;33.06;2;Appartement;1;16676
16677;50.16;2;Appartement;3;16677
16678;26.02;2;Appartement;1;16678
16679;29.58;2;Appartement;1;16679
16680;90.87;2;Appartement;3;16680
16681;1483.78;2;Appartement;2;16681
16682;64.81;2;Appartement;3;16682
16683;87.18;2;Appartement;5;16683
16684;32.63;2;Appartement;1;16684
16685;115.61;1;Maison;5;16685
16686;75.3;1;Maison;4;16686
16687;69.84;2;Appartement;3;16687
16688;40.75;2;Appartement;1;16688
16689;116.18;1;Maison;6;16689
16690;111.02;1;Maison;3;16690
16691;94.72;1;Maison;5;16691
16692;36.2;2;Appartement;1;16692
16693;43.94;2;Appartement;2;16693
16694;108.6;2;Appartement;5;16694
16695;28.54;2;Appartement;1;16695
16696;88.2;1;Maison;5;16696
16697;88.94;2;Appartement;5;16697
16698;65.62;2;Appartement;3;16698
16699;63.76;2;Appartement;3;16699
16700;53.08;2;Appartement;3;16700
16701;32.32;2;Appartement;2;16701
16702;97.29;1;Maison;4;16702
16703;46.07;2;Appartement;2;16703
16704;43.33;2;Appartement;2;16704
16705;50.06;2;Appartement;2;16705
16706;39;2;Appartement;1;16706
16707;38;2;Appartement;2;16707
16708;151.17;1;Maison;5;16708
16709;32.49;2;Appartement;1;16709
16710;290;1;Maison;8;16710
16711;45.05;2;Appartement;2;16711
16712;35.95;2;Appartement;1;16712
16713;64.23;2;Appartement;3;16713
16714;153.16;1;Maison;6;16714
16715;60.85;2;Appartement;3;16715
16716;66.64;2;Appartement;2;16716
16717;58.83;2;Appartement;3;16717
16718;117.04;1;Maison;6;16718
16719;74.36;1;Maison;4;16719
16720;92.87;2;Appartement;4;16720
16721;58.59;2;Appartement;3;16721
16722;75.66;2;Appartement;4;16722
16723;82.39;1;Maison;4;16723
16724;76.43;2;Appartement;3;16724
16725;21.5;2;Appartement;1;16725
16726;60;2;Appartement;3;16726
16727;43;2;Appartement;1;16727
16728;91.77;1;Maison;5;16728
16729;26.21;2;Appartement;1;16729
16730;39.9;2;Appartement;2;16730
16731;63.11;2;Appartement;3;16731
16732;24.53;2;Appartement;1;16732
16733;74.95;2;Appartement;4;16733
16734;81.1;2;Appartement;1;16734
16735;75.85;1;Maison;4;16735
16736;50.38;2;Appartement;5;16736
16737;138.96;1;Maison;7;16737
16738;85.94;1;Maison;4;16738
16739;65;2;Appartement;3;16739
16740;39;2;Appartement;2;16740
16741;91.46;1;Maison;5;16741
16742;43.68;2;Appartement;2;16742
16743;60.47;2;Appartement;3;16743
16744;41.92;2;Appartement;2;16744
16745;99.06;1;Maison;4;16745
16746;84.76;1;Maison;5;16746
16747;48.06;2;Appartement;2;16747
16748;37.28;2;Appartement;2;16748
16749;58.95;2;Appartement;3;16749
16750;61.48;2;Appartement;3;16750
16751;16.4;2;Appartement;1;16751
16752;87.37;2;Appartement;4;16752
16753;64.03;2;Appartement;3;16753
16754;29.44;2;Appartement;1;16754
16755;121.24;1;Maison;6;16755
16756;34.86;2;Appartement;2;16756
16757;92.05;2;Appartement;3;16757
16758;131.3;1;Maison;6;16758
16759;43.66;2;Appartement;2;16759
16760;14.54;2;Appartement;1;16760
16761;47.69;2;Appartement;2;16761
16762;92.27;1;Maison;5;16762
16763;43.01;2;Appartement;2;16763
