ID_Emplacement;Adresse;Code postal;Commune;Code departement
24939;100 ANATOLE FRANCE;93700;DRANCY;93
24940;1420 CARNOT;93230;ROMAINVILLE;93
24941;645 BERTHIER;93500;PANTIN;93
24942;4120 GAMBETTA;93170;BAGNOLET;93
24943;8580 STALINGRAD;93310;LE PRE-SAINT-GERVAIS;93
24944;4423 HECTOR BERLIOZ;93000;BOBIGNY;93
24945;8160 DE ROMAINVILLE;93260;LES LILAS;93
24946;6195 MONTREUIL;93230;ROMAINVILLE;93
24947;45 ANATOLE FRANCE;93130;NOISY-LE-SEC;93
24948;4110 GABRIELLE JOSSERAND;93500;PANTIN;93
24949;3115 EDOUARD VAILLANT;93140;BONDY;93
24950;8515 SADI CARNOT;93700;DRANCY;93
24951;8130 DE LA REPUBLIQUE;93170;BAGNOLET;93
24952;2545 DENIS PAPIN;93500;PANTIN;93
24953;9550 DE L UNION;93000;BOBIGNY;93
24954;7165 DES POMMIERS;93500;PANTIN;93
24955;23 ALEXANDRA DAVID NEEL;93140;BONDY;93
24956;8860 DE SAINT QUENTIN;93700;DRANCY;93
24957;7165 DES POMMIERS;93500;PANTIN;93
24958;9631 VICTOR HUGO;93170;BAGNOLET;93
24959;4730 JEAN JAURES;93130;NOISY-LE-SEC;93
24960;4738 JEAN LOLIVE;93500;PANTIN;93
24961;6123 DU MARECHAL JUIN;93260;LES LILAS;93
24962;8840 SAINT JEAN;93130;NOISY-LE-SEC;93
24963;4735 JEAN JAURES;93700;DRANCY;93
24964;7130 PASTEUR;93140;BONDY;93
24965;3115 EDOUARD VAILLANT;93140;BONDY;93
24966;4440 HOCHE;93500;PANTIN;93
24967;4740 JEAN NICOT;93500;PANTIN;93
24968;2540 DELIZY;93500;PANTIN;93
24969;2518 DANTON;93320;LES PAVILLONS-SOUS-BOIS;93
24970;2540 DELIZY;93500;PANTIN;93
24971;6650 NOUVELLE;93320;LES PAVILLONS-SOUS-BOIS;93
24972;4715 JACQUES COTTIN;93500;PANTIN;93
24973;4131 GASTON ROUSSEL;93230;ROMAINVILLE;93
24974;3170 ETIENNE MARCEL;93500;PANTIN;93
24975;7125 DE PARIS;93260;LES LILAS;93
24976;6192 MAURICE NILES;93700;DRANCY;93
24977;4145 DU GENERAL LECLERC;93500;PANTIN;93
24978;9550 DE L UNION;93000;BOBIGNY;93
24979;4745 JEAN JAURES;93230;ROMAINVILLE;93
24980;4730 JEAN JAURES;93000;BOBIGNY;93
24981;645 DU BELVEDERE;93310;LE PRE-SAINT-GERVAIS;93
24982;9130 THEOPHILE LEDUCQ;93500;PANTIN;93
24983;6830 DU ONZE NOVEMBRE 1918;93500;PANTIN;93
24984;4735 JEAN JAURES;93500;PANTIN;93
24985;3575 DE LA FRATERNITE;93140;BONDY;93
24986;30 ALICE;93140;BONDY;93
24987;644 DES BERGES;93500;PANTIN;93
24988;5150 DE LA LIBERTE;93260;LES LILAS;93
24989;4735 JEAN JAURES;93500;PANTIN;93
24990;6170 MONTGOLFIER;93500;PANTIN;93
24991;1410 DU CPT SOYER;93310;LE PRE-SAINT-GERVAIS;93
24992;4745 JEAN JAURES;93230;ROMAINVILLE;93
24993;65 ARISTIDE BRIAND;93320;LES PAVILLONS-SOUS-BOIS;93
24994;1314 DES COMBATTANTS AF NORD;93260;LES LILAS;93
24995;9625 DE VERDUN;93230;ROMAINVILLE;93
24996;4151 GEORGES GAY;93130;NOISY-LE-SEC;93
24997;8125 LA RENAISSANCE FRANCAISE;93130;NOISY-LE-SEC;93
24998;4745 JEAN JAURES;93230;ROMAINVILLE;93
24999;3180 ESTIENNE D ORVES;93310;LE PRE-SAINT-GERVAIS;93
25000;7125 PARMENTIER;93130;NOISY-LE-SEC;93
25001;4133 GEORGES MELIES;93230;ROMAINVILLE;93
25002;6640 DE NOISY LE SEC;93170;BAGNOLET;93
25003;4425 HENRI BARBUSSE;93700;DRANCY;93
25004;8545 DES 7 ARPENTS;93310;LE PRE-SAINT-GERVAIS;93
25005;4730 JEAN DUDA;93260;LES LILAS;93
25006;5160 LOUIS BLANC;93310;LE PRE-SAINT-GERVAIS;93
25007;7145 PAUL DE KOCK;93260;LES LILAS;93
25008;2550 DE LA DHUYS;93170;BAGNOLET;93
25009;4147 DU GENERAL LECLERC;93320;LES PAVILLONS-SOUS-BOIS;93
25010;4341 HELENE BRION;93500;PANTIN;93
25011;7125 DE PARIS;93260;LES LILAS;93
25012;7150 PIERRE CURIE;93230;ROMAINVILLE;93
25013;9625 DE VERDUN;93230;ROMAINVILLE;93
25014;1314 DES COMBATTANTS AF NORD;93260;LES LILAS;93
25015;6130 MARCEAU;93700;DRANCY;93
25016;3115 EDOUARD VAILLANT;93140;BONDY;93
25017;15 DES ABRICOTIERS;93700;DRANCY;93
25018;2556 DU DOC DAVID ROSENFELD;93230;ROMAINVILLE;93
25019;7180 DE LA PREVOYANCE;93260;LES LILAS;93
25020;8115 DE LA REPUBLIQUE;93700;DRANCY;93
25021;4740 JEAN JAURES;93310;LE PRE-SAINT-GERVAIS;93
25022;4425 HENRI BARBUSSE;93700;DRANCY;93
25023;4740 JEAN ROSTAND;93000;BOBIGNY;93
25024;8115 DE LA REPUBLIQUE;93700;DRANCY;93
25025;70 DES ARQUEBUSES;93320;LES PAVILLONS-SOUS-BOIS;93
25026;6155 MOISSAN;93130;NOISY-LE-SEC;93
25027;1430 CARTIER BRESSON;93500;PANTIN;93
25028;6122 MAL DE LATTRE DE TASSIGNY;93260;LES LILAS;93
25029;7140 P VAILLANT COUTURIER;93230;ROMAINVILLE;93
25030;1420 DE LA CAPSULERIE;93170;BAGNOLET;93
25031;4770 JULES AUFFRET;93320;LES PAVILLONS-SOUS-BOIS;93
25032;4120 GAMBETTA;93170;BAGNOLET;93
25033;6122 MAL DE LATTRE DE TASSIGNY;93260;LES LILAS;93
25034;4738 JEAN LOLIVE;93500;PANTIN;93
25035;8155 ROMAIN ROLLAND;93260;LES LILAS;93
25036;9130 THEOPHILE LEDUCQ;93500;PANTIN;93
25037;7130 PASTEUR;93170;BAGNOLET;93
25038;7140 P VAILLANT COUTURIER;93230;ROMAINVILLE;93
25039;2545 DENIS PAPIN;93500;PANTIN;93
25040;9610 DE VARSOVIE;93140;BONDY;93
25041;6140 MARIE ANNE COLOMBIER;93170;BAGNOLET;93
25042;6125 MALMAISON;93170;BAGNOLET;93
25043;3170 EUGENE DECROS;93260;LES LILAS;93
25044;4738 JEAN LOLIVE;93500;PANTIN;93
25045;6146 DE MERLAN;93130;NOISY-LE-SEC;93
25046;60 ANTOINE PANIER;93170;BAGNOLET;93
25047;1480 DES COMTOIS;93170;BAGNOLET;93
25048;0 LA FAVORITE;93700;DRANCY;93
25049;67 ARTHUR RIMBAUD;93140;BONDY;93
25050;6130 MARCEAU;93700;DRANCY;93
25051;8160 DE ROMAINVILLE;93260;LES LILAS;93
25052;7110 DE LA PAIX;93500;PANTIN;93
25053;9640 VICTOR HUGO;93320;LES PAVILLONS-SOUS-BOIS;93
25054;2518 DANTON;93320;LES PAVILLONS-SOUS-BOIS;93
25055;8590 DES SYCOMORES;93310;LE PRE-SAINT-GERVAIS;93
25056;4145 DU GENERAL LECLERC;93500;PANTIN;93
25057;4745 JULES AUFFRET;93500;PANTIN;93
25058;100 ANATOLE FRANCE;93700;DRANCY;93
25059;100 ANATOLE FRANCE;93700;DRANCY;93
25060;2565 DU DOC VAILLANT;93230;ROMAINVILLE;93
25061;2540 DELIZY;93500;PANTIN;93
25062;4110 GABRIELLE JOSSERAND;93500;PANTIN;93
25063;8160 DE LA REPUBLIQUE;93140;BONDY;93
25064;4730 JEAN JAURES;93130;NOISY-LE-SEC;93
25065;6650 DE NOISY LE SEC;93260;LES LILAS;93
25066;8150 ROBESPIERRE;93170;BAGNOLET;93
25067;4425 HENRI BARBUSSE;93700;DRANCY;93
25068;640 BERTHE;93400;SAINT-OUEN-SUR-SEINE;93
25069;6185 DU MOUTIER;93300;AUBERVILLIERS;93
25070;5136 DE LA LEGION D HONNEUR;93200;SAINT-DENIS;93
25071;3160 EMILE ZOLA;93120;LA COURNEUVE;93
25072;4755 JULES MICHELET;93800;EPINAY SUR SEINE;93
25073;5125 DU LANDY;93400;SAINT-OUEN-SUR-SEINE;93
25074;1477 LA CLEF DES CHAMPS;93400;SAINT-OUEN-SUR-SEINE;93
25075;4742 JEAN JAURES;93200;SAINT-DENIS;93
25076;7275 DU PDT WILSON;93210;SAINT-DENIS;93
25077;8110 LEOPOLD RECHOSSIERE;93300;AUBERVILLIERS;93
25078;8110 LEOPOLD RECHOSSIERE;93300;AUBERVILLIERS;93
25079;4135 DU GAL JOINVILLE;93200;SAINT-DENIS;93
25080;8185 DES ROSIERS;93400;SAINT-OUEN-SUR-SEINE;93
25081;45 ALCIDE D ORBIGNY;93380;PIERREFITTE-SUR-SEINE;93
25082;3140 EDOUARD VAILLANT;93300;AUBERVILLIERS;93
25083;6721 DU MOULIN BRISE ECHALAS;93200;SAINT-DENIS;93
25084;2513 DANIELLE CASANOVA;93200;SAINT-DENIS;93
25085;4115 GASTON MONMOUSSEAU;93240;STAINS;93
25086;4725 JEAN;93400;SAINT-OUEN-SUR-SEINE;93
25087;2510 DE LATTRE DE TASSIGNY;93800;EPINAY SUR SEINE;93
25088;8530 SAINT JUST;93120;LA COURNEUVE;93
25089;20 ALBERT DHALENNE;93400;SAINT-OUEN-SUR-SEINE;93
25090;3155 DES ENTREPRENEURS;93400;SAINT-OUEN-SUR-SEINE;93
25091;5110 DU LANDY;93210;SAINT-DENIS;93
25092;60 ANIZAN CAVILLON;93350;LE BOURGET;93
25093;7134 PAUL LANGEVIN;93240;STAINS;93
25094;9580 DES URSULINES;93200;SAINT-DENIS;93
25095;7134 PAUL LANGEVIN;93240;STAINS;93
25096;9670 VOLTAIRE;93400;SAINT-OUEN-SUR-SEINE;93
25097;7125 DE PARIS;93380;PIERREFITTE-SUR-SEINE;93
25098;1408 DU CAPITAINE GLARNER;93400;SAINT-OUEN-SUR-SEINE;93
25099;8580 DE STALINGRAD;93240;STAINS;93
25100;4110 GALLIENI;93800;EPINAY SUR SEINE;93
25101;4110 GALLIENI;93800;EPINAY SUR SEINE;93
25102;3538 FONTAINE;93200;SAINT-DENIS;93
25103;7145 P V COUTURIER;93120;LA COURNEUVE;93
25104;3185 EUGENE BERTHOUD;93400;SAINT-OUEN-SUR-SEINE;93
25105;6870 D ORMESSON;93800;EPINAY SUR SEINE;93
25106;1477 LA CLEF DES CHAMPS;93400;SAINT-OUEN-SUR-SEINE;93
25107;4660 DES IRIS;93120;LA COURNEUVE;93
25108;2530 DEZOBRY;93200;SAINT-DENIS;93
25109;73 AUGUSTE DELAUNE;93200;SAINT-DENIS;93
25110;4744 JEAN RENAUDIE;93430;VILLETANEUSE;93
25111;3150 DES ENTREPOTS;93400;SAINT-OUEN-SUR-SEINE;93
25112;0 MONTJOIE;93200;SAINT-DENIS;93
25113;2553 DU 19 MARS 1962;93240;STAINS;93
25114;5130 DE LA LIBERATION;93450;L'ILE-SAINT-DENIS;93
25115;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25116;3118 DES ECONDEAUX;93800;EPINAY SUR SEINE;93
25117;7110 DE PARIS;93800;EPINAY SUR SEINE;93
25118;8131 DE LA REPUBLIQUE;93200;SAINT-DENIS;93
25119;4751 JEAN MOULIN;93200;SAINT-DENIS;93
25120;8130 DE LA REPUBLIQUE;93800;EPINAY SUR SEINE;93
25121;625 BAUDIN;93400;SAINT-OUEN-SUR-SEINE;93
25122;1464 DE LA CHARRONNERIE;93200;SAINT-DENIS;93
25123;4164 GISQUET;93200;SAINT-DENIS;93
25124;4730 JEAN JAURES;93450;L'ILE-SAINT-DENIS;93
25125;2580 DU DOC LEONCE BASSET;93400;SAINT-OUEN-SUR-SEINE;93
25126;5125 DU LANDY;93400;SAINT-OUEN-SUR-SEINE;93
25127;6179 DE LA MOTTE;93300;AUBERVILLIERS;93
25128;9620 VICTOR HUGO;93300;AUBERVILLIERS;93
25129;9620 VICTOR HUGO;93300;AUBERVILLIERS;93
25130;8170 ROUSSEL;93200;SAINT-DENIS;93
25131;6157 MATHIEU;93400;SAINT-OUEN-SUR-SEINE;93
25132;7120 DES PAROUZETS;93240;STAINS;93
25133;1420 CARNOT;93350;LE BOURGET;93
25134;4300 HENRI BARBUSSE;93120;LA COURNEUVE;93
25135;3140 ELISEE RECLUS;93380;PIERREFITTE-SUR-SEINE;93
25136;2520 DENFERT ROCHEREAU;93200;SAINT-DENIS;93
25137;7255 DES POSTES;93300;AUBERVILLIERS;93
25138;4300 HENRI BARBUSSE;93120;LA COURNEUVE;93
25139;3520 FERRAGUS;93300;AUBERVILLIERS;93
25140;615 DES BATELIERS;93400;SAINT-OUEN-SUR-SEINE;93
25141;8120 DE LA REPUBLIQUE;93300;AUBERVILLIERS;93
25142;1595 CRISTINO GARCIA;93210;SAINT-DENIS;93
25143;7115 DE PARIS;93400;SAINT-OUEN-SUR-SEINE;93
25144;6165 MICHELET;93400;SAINT-OUEN-SUR-SEINE;93
25145;7185 POTIER;93380;PIERREFITTE-SUR-SEINE;93
25146;6157 MATHIEU;93400;SAINT-OUEN-SUR-SEINE;93
25147;4190 GUYNEMER;93800;EPINAY SUR SEINE;93
25148;8510 SAMSON;93200;SAINT-DENIS;93
25149;7115 PARMENTIER;93240;STAINS;93
25150;8530 SCHAEFFER;93300;AUBERVILLIERS;93
25151;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25152;6110 MARCEL SEMBAT;93200;SAINT-DENIS;93
25153;4140 GARIBALDI;93400;SAINT-OUEN-SUR-SEINE;93
25154;4761 JESSE OWENS;93200;SAINT-DENIS;93
25155;7150 PIERRE LIHOU;93800;EPINAY SUR SEINE;93
25156;1419 CAPITAINE ALFRED DREYFUS;93210;SAINT-DENIS;93
25157;0 DANIELLE CASANOVA;93440;DUGNY;93
25158;1445 DU CHEMIN DE FER;93240;STAINS;93
25159;2530 DE LA DIVISION LECLERC;93350;LE BOURGET;93
25160;9620 VICTOR HUGO;93300;AUBERVILLIERS;93
25161;4110 GALLIENI;93800;EPINAY SUR SEINE;93
25162;7110 DE PARIS;93800;EPINAY SUR SEINE;93
25163;3190 EUGENE LUMEAU;93400;SAINT-OUEN-SUR-SEINE;93
25164;6675 D OBERURSEL;93800;EPINAY SUR SEINE;93
25165;8132 ROSA PARKS;93450;L'ILE-SAINT-DENIS;93
25166;6125 MARCEL SEMBAT;93400;SAINT-OUEN-SUR-SEINE;93
25167;5150 LEGUILLON;93800;EPINAY SUR SEINE;93
25168;9620 VICTOR HUGO;93300;AUBERVILLIERS;93
25169;8120 DE LA REPUBLIQUE;93300;AUBERVILLIERS;93
25170;8875 DE SAINT REMY;93200;SAINT-DENIS;93
25171;1460 DES CITES;93300;AUBERVILLIERS;93
25172;4475 HENRI BARBUSSE;93300;AUBERVILLIERS;93
25173;7115 DE PARIS;93400;SAINT-OUEN-SUR-SEINE;93
25174;3155 DES ENTREPRENEURS;93400;SAINT-OUEN-SUR-SEINE;93
25175;9650 VILLOT;93120;LA COURNEUVE;93
25176;7255 DES POSTES;93300;AUBERVILLIERS;93
25177;9620 VICTOR HUGO;93300;AUBERVILLIERS;93
25178;4105 GABRIEL PERI;93400;SAINT-OUEN-SUR-SEINE;93
25179;6115 DU MARCREUX;93300;AUBERVILLIERS;93
25180;8185 DES ROSIERS;93400;SAINT-OUEN-SUR-SEINE;93
25181;8150 ROGER GAUTRE;93240;STAINS;93
25182;73 AUGUSTE DELAUNE;93200;SAINT-DENIS;93
25183;7120 DES PAROUZETS;93240;STAINS;93
25184;4725 JEAN JAURES;93120;LA COURNEUVE;93
25185;4144 GEORGES POLITZER;93200;SAINT-DENIS;93
25186;6125 DE LA MARNE;93800;EPINAY SUR SEINE;93
25187;7115 DE PARIS;93400;SAINT-OUEN-SUR-SEINE;93
25188;4144 GEORGES POLITZER;93200;SAINT-DENIS;93
25189;630 BERNE;93200;SAINT-DENIS;93
25190;3520 FERRAGUS;93300;AUBERVILLIERS;93
25191;6145 DES MARRONNIERS;93400;SAINT-OUEN-SUR-SEINE;93
25192;1460 DES CITES;93300;AUBERVILLIERS;93
25193;1460 DES CITES;93300;AUBERVILLIERS;93
25194;4130 GAMBETTA;93400;SAINT-OUEN-SUR-SEINE;93
25195;6650 DE LA NOUVELLE FRANCE;93300;AUBERVILLIERS;93
25196;8120 DE LA REPUBLIQUE;93300;AUBERVILLIERS;93
25197;2510 DANIEL DOHET;93350;LE BOURGET;93
25198;4115 GASTON MONMOUSSEAU;93240;STAINS;93
25199;6115 DE LA MARINE;93450;L'ILE-SAINT-DENIS;93
25200;3550 FOCH;93800;EPINAY SUR SEINE;93
25201;2530 DEZOBRY;93200;SAINT-DENIS;93
25202;8835 DE SAINT GRATIEN;93800;EPINAY SUR SEINE;93
25203;5110 DU LANDY;93210;SAINT-DENIS;93
25204;2520 DENFERT ROCHEREAU;93200;SAINT-DENIS;93
25205;21 ALAIN RAILLARD;93300;AUBERVILLIERS;93
25206;8150 ROGER GAUTRE;93240;STAINS;93
25207;3514 FERDINAND GAMBON;93200;SAINT-DENIS;93
25208;7125 DE PARIS;93380;PIERREFITTE-SUR-SEINE;93
25209;4651 DE L INDUSTRIE;93400;SAINT-OUEN-SUR-SEINE;93
25210;4475 HENRI BARBUSSE;93300;AUBERVILLIERS;93
25211;4475 HENRI BARBUSSE;93300;AUBERVILLIERS;93
25212;77 AUGUSTE POULLAIN;93200;SAINT-DENIS;93
25213;8120 DE LA REPUBLIQUE;93300;AUBERVILLIERS;93
25214;4775 JULES CHATENAY;93380;PIERREFITTE-SUR-SEINE;93
25215;4740 JEAN JAURES;93400;SAINT-OUEN-SUR-SEINE;93
25216;3590 DES FRUITIERS;93210;SAINT-DENIS;93
25217;8835 DE SAINT GRATIEN;93800;EPINAY SUR SEINE;93
25218;5160 MARCEL CACHIN;93450;L'ILE-SAINT-DENIS;93
25219;8490 SAINT JUST;93210;SAINT-DENIS;93
25220;6231 DE LA MONTJOIE;93210;SAINT-DENIS;93
25221;4475 HENRI BARBUSSE;93300;AUBERVILLIERS;93
25222;37 ALPHONSE HELBRONNER;93400;SAINT-OUEN-SUR-SEINE;93
25223;4180 GUYARD DELALAIN;93300;AUBERVILLIERS;93
25224;6085 LEGER FELICITE SONTHONAX;93300;AUBERVILLIERS;93
25225;1483 DE LA COMMUNE DE PARIS;93300;AUBERVILLIERS;93
25226;4140 GARIBALDI;93400;SAINT-OUEN-SUR-SEINE;93
25227;4725 JEAN;93400;SAINT-OUEN-SUR-SEINE;93
25228;4651 DE L IMPRIMERIE;93200;SAINT-DENIS;93
25229;1430 CASTELNAU;93350;LE BOURGET;93
25230;4162 GEORGES POLITZER;93120;LA COURNEUVE;93
25231;1472 CHAUDRON;93210;SAINT-DENIS;93
25232;4105 GAETAN LAMY;93300;AUBERVILLIERS;93
25233;7163 DES PRES BORDEAUX;93120;LA COURNEUVE;93
25234;2530 DE LA DIVISION LECLERC;93350;LE BOURGET;93
25235;4180 GODILLOT;93400;SAINT-OUEN-SUR-SEINE;93
25236;8120 DE LA REPUBLIQUE;93300;AUBERVILLIERS;93
25237;6110 MARCEL SEMBAT;93200;SAINT-DENIS;93
25238;1480 DE CLICHY;93400;SAINT-OUEN-SUR-SEINE;93
25239;3121 EDGAR QUINET;93120;LA COURNEUVE;93
25240;620 BERTHELOT;93450;L'ILE-SAINT-DENIS;93
25241;4751 JEAN MOULIN;93200;SAINT-DENIS;93
25242;8515 DE LA SAUSSAIE;93200;SAINT-DENIS;93
25243;8567 DES SOUPIRS;93800;EPINAY SUR SEINE;93
25244;6150 DU MOULIN;93450;L'ILE-SAINT-DENIS;93
25245;6870 D ORMESSON;93800;EPINAY SUR SEINE;93
25246;1478 CLAUDE MONET;93800;EPINAY SUR SEINE;93
25247;122 DE BORDEAUX;93800;EPINAY SUR SEINE;93
25248;3140 D ENGHIEN;93800;EPINAY SUR SEINE;93
25249;2550 DU DIX HUIT JUIN 1940;93800;EPINAY SUR SEINE;93
25250;620 BEAUFILS;93120;LA COURNEUVE;93
25251;9160 DE LA TREFILERIE;93120;LA COURNEUVE;93
25252;8110 LEOPOLD RECHOSSIERE;93300;AUBERVILLIERS;93
25253;1483 DE LA COMMUNE DE PARIS;93300;AUBERVILLIERS;93
25254;10 DE L ABEILLE;93300;AUBERVILLIERS;93
25255;5125 DU LANDY;93400;SAINT-OUEN-SUR-SEINE;93
25256;8135 DE LA RESISTANCE;93200;SAINT-DENIS;93
25257;9645 VICTOR HUGO;93200;SAINT-DENIS;93
25258;8150 DE LA REPUBLIQUE;93400;SAINT-OUEN-SUR-SEINE;93
25259;3565 FRANCISCO ASENSI;93210;SAINT-DENIS;93
25260;3510 FELIX FAURE;93200;SAINT-DENIS;93
25261;7180 DE PONTOISE;93240;STAINS;93
25262;4119 GASTON PHILIPPE;93200;SAINT-DENIS;93
25263;2550 DU DIX HUIT JUIN 1940;93800;EPINAY SUR SEINE;93
25264;3150 DES ENTREPOTS;93400;SAINT-OUEN-SUR-SEINE;93
25265;1472 CHAUDRON;93210;SAINT-DENIS;93
25266;1448 CHARLES SCHMIDT;93400;SAINT-OUEN-SUR-SEINE;93
25267;3140 EDOUARD VAILLANT;93300;AUBERVILLIERS;93
25268;2523 DESIRE LELAY;93200;SAINT-DENIS;93
25269;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25270;8130 DE LA REPUBLIQUE;93800;EPINAY SUR SEINE;93
25271;8131 DE LA REPUBLIQUE;93200;SAINT-DENIS;93
25272;4185 DES GRAVIERS;93400;SAINT-OUEN-SUR-SEINE;93
25273;4720 JEAN JAURES;93350;LE BOURGET;93
25274;4132 GASTON CARRE;93300;AUBERVILLIERS;93
25275;4475 HENRI BARBUSSE;93300;AUBERVILLIERS;93
25276;4450 DU HAUT SAINT DENIS;93300;AUBERVILLIERS;93
25277;4490 HEURTAULT;93300;AUBERVILLIERS;93
25278;6120 MARCEL SEMBAT;93350;LE BOURGET;93
25279;4773 JULES GENOVESI;93200;SAINT-DENIS;93
25280;7275 DU PDT WILSON;93210;SAINT-DENIS;93
25281;7290 PROUDHON;93210;SAINT-DENIS;93
25282;4180 GUYARD DELALAIN;93300;AUBERVILLIERS;93
25283;1544 DE LA COMMUNE DE PARIS;93200;SAINT-DENIS;93
25284;6630 NICOLAS RAYER;93300;AUBERVILLIERS;93
25285;1493 CHEVALIER;93210;SAINT-DENIS;93
25286;7255 DES POSTES;93300;AUBERVILLIERS;93
25287;41 ANATOLE FRANCE;93200;SAINT-DENIS;93
25288;6010 MARCEL CACHIN;93120;LA COURNEUVE;93
25289;2582 DU DOCTEUR BAUER;93400;SAINT-OUEN-SUR-SEINE;93
25290;2582 DU DOCTEUR BAUER;93400;SAINT-OUEN-SUR-SEINE;93
25291;0 DES AIGLES;93350;LE BOURGET;93
25292;8593 SAINT EXUPERY;93240;STAINS;93
25293;6140 MAXIME GORKI;93240;STAINS;93
25294;1483 DE LA COMMUNE DE PARIS;93300;AUBERVILLIERS;93
25295;7275 DU PDT WILSON;93210;SAINT-DENIS;93
25296;6110 MARCEL SEMBAT;93200;SAINT-DENIS;93
25297;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25298;4110 GALLIENI;93800;EPINAY SUR SEINE;93
25299;8509 DES SABLONS;93380;PIERREFITTE-SUR-SEINE;93
25300;4110 GALLIENI;93800;EPINAY SUR SEINE;93
25301;4119 GASTON PHILIPPE;93200;SAINT-DENIS;93
25302;8575 DE STRASBOURG;93200;SAINT-DENIS;93
25303;4740 JOFFRE;93800;EPINAY SUR SEINE;93
25304;6185 DU MOUTIER;93300;AUBERVILLIERS;93
25305;2530 DE LA DIVISION LECLERC;93350;LE BOURGET;93
25306;8821 SAINT CLEMENT;93200;SAINT-DENIS;93
25307;7141 PAUL ELUARD;93200;SAINT-DENIS;93
25308;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25309;4140 DU GOULET;93300;AUBERVILLIERS;93
25310;6185 DU MOUTIER;93300;AUBERVILLIERS;93
25311;2100 DES CREDOS;93800;EPINAY SUR SEINE;93
25312;1440 DU CHEVALIER DE LA BARRE;93350;LE BOURGET;93
25313;7115 DE PARIS;93400;SAINT-OUEN-SUR-SEINE;93
25314;5132 LENINE;93380;PIERREFITTE-SUR-SEINE;93
25315;4475 HENRI BARBUSSE;93300;AUBERVILLIERS;93
25316;8161 HENRI ROL TANGUY;93210;SAINT-DENIS;93
25317;4180 GUYARD DELALAIN;93300;AUBERVILLIERS;93
25318;8185 DES ROSIERS;93400;SAINT-OUEN-SUR-SEINE;93
25319;1485 DE CREVECOEUR;93120;LA COURNEUVE;93
25320;6870 D ORMESSON;93800;EPINAY SUR SEINE;93
25321;4120 DE LA GAITE;93400;SAINT-OUEN-SUR-SEINE;93
25322;0 MONTJOIE;93200;SAINT-DENIS;93
25323;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25324;6300 NORMANDIE NIEMEN;93350;LE BOURGET;93
25325;663 DES BOUCHERIES;93200;SAINT-DENIS;93
25326;8490 SAINT JUST;93210;SAINT-DENIS;93
25327;3165 ERNEST RENAN;93200;SAINT-DENIS;93
25328;7141 PAUL ELUARD;93200;SAINT-DENIS;93
25329;1477 LA CLEF DES CHAMPS;93400;SAINT-OUEN-SUR-SEINE;93
25330;9670 VOLTAIRE;93400;SAINT-OUEN-SUR-SEINE;93
25331;7115 DE PARIS;93400;SAINT-OUEN-SUR-SEINE;93
25332;5166 LEON BLUM;93800;EPINAY SUR SEINE;93
25333;2523 DESIRE LELAY;93200;SAINT-DENIS;93
25334;1477 LA CLEF DES CHAMPS;93400;SAINT-OUEN-SUR-SEINE;93
25335;6093 LOUIS ARAGON;93300;AUBERVILLIERS;93
25336;680 DE BOUSSOIS;93800;EPINAY SUR SEINE;93
25337;9620 VICTOR HUGO;93300;AUBERVILLIERS;93
25338;4744 JEAN RENAUDIE;93430;VILLETANEUSE;93
25339;8140 RODIN;93800;EPINAY SUR SEINE;93
25340;4447 DE L HIPPODROME;93400;SAINT-OUEN-SUR-SEINE;93
25341;6110 MARCEL SEMBAT;93200;SAINT-DENIS;93
25342;4111 GABRIEL PERI;93200;SAINT-DENIS;93
25343;4761 JESSE OWENS;93200;SAINT-DENIS;93
25344;3145 ELSA TRIOLET;93430;VILLETANEUSE;93
25345;670 BORDIER;93300;AUBERVILLIERS;93
25346;4763 JEUMONT;93210;SAINT-DENIS;93
25347;4140 DU GOULET;93300;AUBERVILLIERS;93
25348;6191 DE LA METALLURGIE;93200;SAINT-DENIS;93
25349;4790 JULES VERNE;93400;SAINT-OUEN-SUR-SEINE;93
25350;4730 JEAN JAURES;93450;L'ILE-SAINT-DENIS;93
25351;7275 DU PDT WILSON;93210;SAINT-DENIS;93
25352;1493 DE LA COURNEUVE;93300;AUBERVILLIERS;93
25353;2520 DENFERT ROCHEREAU;93200;SAINT-DENIS;93
25354;6162 MAURICE AUDIN;93400;SAINT-OUEN-SUR-SEINE;93
25355;3140 ELISEE RECLUS;93380;PIERREFITTE-SUR-SEINE;93
25356;660 BLANQUI;93400;SAINT-OUEN-SUR-SEINE;93
25357;39 AMBROISE CROIZAT;93400;SAINT-OUEN-SUR-SEINE;93
25358;7290 PROUDHON;93210;SAINT-DENIS;93
25359;8120 DE LA REPUBLIQUE;93300;AUBERVILLIERS;93
25360;8110 LEOPOLD RECHOSSIERE;93300;AUBERVILLIERS;93
25361;6900 PABLO PICASSO;93380;PIERREFITTE-SUR-SEINE;93
25362;4110 GALLIENI;93800;EPINAY SUR SEINE;93
25363;20 ALBERT DHALENNE;93400;SAINT-OUEN-SUR-SEINE;93
25364;1483 DE LA COMMUNE DE PARIS;93300;AUBERVILLIERS;93
