ID_vente;Date mutation;Valeur fonciere;ID_bien
31157;2020-06-26;595000;31157
31158;2020-06-18;100000;31158
31159;2020-06-18;288000;31159
31160;2020-06-30;3142400;31160
31161;2020-06-17;202500;31161
31162;2020-06-29;246000;31162
31163;2020-06-18;615000;31163
31164;2020-06-24;330000;31164
31165;2020-06-24;60000;31165
31166;2020-06-09;154000;31166
31167;2020-06-10;372000;31167
31168;2020-06-24;1185000;31168
31169;2020-06-29;237000;31169
31170;2020-06-30;330000;31170
31171;2020-06-15;430000;31171
31172;2020-06-24;435000;31172
31173;2020-06-30;620000;31173
31174;2020-06-24;1000000;31174
31175;2020-06-29;199230;31175
31176;2020-06-15;786300;31176
31177;2020-06-30;561000;31177
31178;2020-06-26;416000;31178
31179;2020-06-30;618450;31179
31180;2020-06-26;220000;31180
31181;2020-06-30;527450;31181
31182;2020-06-30;940000;31182
31183;2020-06-18;225000;31183
31184;2020-06-29;415980;31184
31185;2020-06-29;306707;31185
31186;2020-06-30;210000;31186
31187;2020-06-29;820000;31187
31188;2020-06-30;420000;31188
31189;2020-06-29;210000;31189
31190;2020-06-30;275500;31190
31191;2020-06-25;960000;31191
31192;2020-06-30;223000;31192
31193;2020-06-23;777000;31193
31194;2020-04-24;300000;31194
31195;2020-01-08;327500;31195
31196;2020-01-14;210000;31196
31197;2020-01-17;755000;31197
31198;2020-01-10;245000;31198
31199;2020-01-13;959400;31199
31200;2020-01-16;444000;31200
31201;2020-01-10;935000;31201
31202;2020-01-10;223900;31202
31203;2020-01-07;324000;31203
31204;2020-01-21;575000;31204
31205;2020-01-10;369000;31205
31206;2020-01-14;202100;31206
31207;2020-01-06;471000;31207
31208;2020-01-22;215900;31208
31209;2020-01-17;372500;31209
31210;2020-01-17;274300;31210
31211;2020-01-13;642000;31211
31212;2020-01-21;388000;31212
31213;2020-01-27;173000;31213
31214;2020-01-30;338000;31214
31215;2020-01-24;417100;31215
31216;2020-01-14;128000;31216
31217;2020-02-05;815000;31217
31218;2020-01-31;110000;31218
31219;2020-01-24;456000;31219
31220;2020-01-15;237000;31220
31221;2020-02-04;252000;31221
31222;2020-01-28;302000;31222
31223;2020-01-31;470450;31223
31224;2020-01-14;122000;31224
31225;2020-01-22;318000;31225
31226;2020-01-17;376250;31226
31227;2020-02-04;254370;31227
31228;2020-01-23;340700;31228
31229;2020-01-21;492500;31229
31230;2020-02-05;323000;31230
31231;2020-01-22;260150;31231
31232;2020-02-06;647000;31232
31233;2020-02-05;203000;31233
31234;2020-02-06;499000;31234
31235;2020-02-03;284450;31235
31236;2020-02-05;385000;31236
31237;2020-02-12;268000;31237
31238;2020-02-06;214000;31238
31239;2020-01-23;964725;31239
31240;2020-02-12;308200;31240
31241;2020-01-30;525500;31241
31242;2020-01-24;170000;31242
31243;2020-02-04;277000;31243
31244;2020-02-06;328000;31244
31245;2020-02-18;347000;31245
31246;2020-02-07;812200;31246
31247;2020-02-14;490000;31247
31248;2020-02-10;220000;31248
31249;2020-02-06;341000;31249
31250;2020-02-26;195000;31250
31251;2020-02-24;774000;31251
31252;2020-02-12;362540;31252
31253;2020-02-13;190000;31253
31254;2020-02-13;205000;31254
31255;2020-02-28;595000;31255
31256;2020-02-12;179000;31256
31257;2020-02-20;351005;31257
31258;2020-02-26;345000;31258
31259;2020-02-06;105000;31259
31260;2020-02-05;275000;31260
31261;2020-02-14;126000;31261
31262;2020-02-28;531700;31262
31263;2020-02-27;79000;31263
31264;2020-02-12;135000;31264
31265;2020-02-18;193000;31265
31266;2020-02-27;278000;31266
31267;2020-02-13;283200;31267
31268;2020-02-25;351000;31268
31269;2020-02-21;155000;31269
31270;2020-02-24;196000;31270
31271;2020-02-26;662000;31271
31272;2020-02-25;316000;31272
31273;2020-03-12;380000;31273
31274;2020-03-05;310000;31274
31275;2020-03-06;710000;31275
31276;2020-03-11;317333;31276
31277;2020-03-31;266000;31277
31278;2020-03-16;333500;31278
31279;2020-03-25;820000;31279
31280;2020-03-27;467885;31280
31281;2020-03-20;488000;31281
31282;2020-04-17;344800;31282
31283;2020-04-09;937000;31283
31284;2020-04-17;508000;31284
31285;2020-03-19;330000;31285
31286;2020-03-27;557850;31286
31287;2020-04-03;548420;31287
31288;2020-03-27;255000;31288
31289;2020-03-27;300000;31289
31290;2020-04-16;582000;31290
31291;2020-04-22;677000;31291
31292;2020-04-17;360000;31292
31293;2020-04-23;265000;31293
31294;2020-03-26;498000;31294
31295;2020-04-30;970000;31295
31296;2020-04-20;590000;31296
31297;2020-04-27;475000;31297
31298;2020-04-28;991000;31298
31299;2020-04-22;440000;31299
31300;2020-04-21;445000;31300
31301;2020-05-14;515000;31301
31302;2020-05-07;180000;31302
31303;2020-04-24;1355550;31303
31304;2020-04-29;550000;31304
31305;2020-02-21;591000;31305
31306;2020-04-30;274000;31306
31307;2020-05-15;284000;31307
31308;2020-04-27;848350;31308
31309;2020-05-14;304850;31309
31310;2020-03-12;517500;31310
31311;2020-05-15;750000;31311
31312;2020-05-13;105280;31312
31313;2020-05-25;1170000;31313
31314;2020-05-15;496000;31314
31315;2020-05-15;646000;31315
31316;2020-05-15;480000;31316
31317;2020-05-13;423200;31317
31318;2020-05-22;1043540;31318
31319;2020-05-06;400000;31319
31320;2020-05-18;282000;31320
31321;2020-05-26;375000;31321
31322;2020-05-13;216200;31322
31323;2020-04-29;370000;31323
31324;2020-05-20;267000;31324
31325;2020-05-26;352300;31325
31326;2020-01-06;95000;31326
31327;2020-01-08;545000;31327
31328;2020-01-06;590000;31328
31329;2020-01-03;246150;31329
31330;2020-01-10;480000;31330
31331;2020-01-08;1140000;31331
31332;2020-01-10;705800;31332
31333;2020-01-14;353760;31333
31334;2020-01-08;383000;31334
31335;2020-01-06;533000;31335
31336;2020-01-14;364650;31336
31337;2020-01-20;279000;31337
31338;2020-01-17;425520;31338
31339;2020-01-14;826000;31339
31340;2020-01-20;321470.1;31340
31341;2020-01-10;317000;31341
31342;2020-01-24;358000;31342
31343;2020-01-08;267000;31343
31344;2020-01-17;423110;31344
31345;2020-01-23;458650;31345
31346;2020-01-13;495000;31346
31347;2020-01-21;993200;31347
31348;2020-01-20;135000;31348
31349;2020-01-24;442000;31349
31350;2020-01-24;868000;31350
31351;2020-01-27;245000;31351
31352;2020-01-17;80000;31352
31353;2020-01-22;520000;31353
31354;2020-01-21;187700;31354
31355;2020-01-17;960000;31355
31356;2020-01-31;370200;31356
31357;2020-01-20;320166;31357
31358;2020-01-30;320000;31358
31359;2020-01-31;443700;31359
31360;2020-01-16;515250;31360
31361;2020-01-17;344000;31361
31362;2020-01-31;537000;31362
31363;2020-01-10;209000;31363
31364;2020-01-31;163700;31364
31365;2020-01-13;246000;31365
31366;2020-01-31;661000;31366
31367;2020-01-16;249360;31367
31368;2020-01-31;392200;31368
31369;2020-01-24;101700;31369
31370;2020-01-27;768523;31370
31371;2020-01-29;338100;31371
31372;2020-02-05;222000;31372
31373;2020-01-28;265000;31373
31374;2020-02-11;148000;31374
31375;2020-02-05;363500;31375
31376;2020-02-04;634600;31376
31377;2020-02-10;195000;31377
31378;2020-02-06;325200;31378
31379;2020-01-30;455000;31379
31380;2020-02-17;630000;31380
31381;2020-01-22;632000;31381
31382;2020-01-31;737320;31382
31383;2020-01-30;589250;31383
31384;2020-02-21;364210;31384
31385;2020-01-27;1170000;31385
31386;2020-02-01;184000;31386
31387;2020-01-28;346000;31387
31388;2020-02-14;540350;31388
31389;2020-02-06;473000;31389
31390;2020-02-13;1050000;31390
31391;2020-02-03;346500;31391
31392;2020-02-05;155000;31392
31393;2020-02-12;921500;31393
31394;2020-02-26;626900;31394
31395;2020-02-24;296000;31395
31396;2020-02-25;521000;31396
31397;2020-02-03;249000;31397
31398;2020-02-05;524000;31398
31399;2020-02-06;414000;31399
31400;2020-02-12;475000;31400
31401;2020-02-27;818000;31401
31402;2020-02-07;186000;31402
31403;2020-02-24;439000;31403
31404;2020-02-11;416850;31404
31405;2020-02-10;866800;31405
31406;2020-02-12;100000;31406
31407;2020-02-20;313000;31407
31408;2020-02-19;220000;31408
31409;2020-02-21;454000;31409
31410;2020-02-14;840000;31410
31411;2020-02-17;366000;31411
31412;2020-02-07;224700;31412
31413;2020-02-07;558600;31413
31414;2020-03-02;264762;31414
31415;2020-02-24;220381;31415
31416;2020-02-13;469000;31416
31417;2020-02-24;370000;31417
31418;2020-02-28;524800;31418
31419;2020-02-04;302000;31419
31420;2020-02-24;505000;31420
31421;2020-03-02;306000;31421
31422;2020-03-09;286000;31422
31423;2020-03-06;750000;31423
31424;2020-02-24;179000;31424
31425;2020-02-20;134000;31425
31426;2020-02-19;452000;31426
31427;2020-03-06;327345;31427
31428;2020-03-12;201000;31428
31429;2020-03-04;261950;31429
31430;2020-02-29;617550;31430
31431;2020-03-06;838006.5;31431
31432;2020-03-09;168000;31432
31433;2020-02-21;312500;31433
31434;2020-02-27;447378;31434
31435;2020-03-03;1124000;31435
31436;2020-03-04;910000;31436
31437;2020-03-06;672000;31437
31438;2020-02-28;504000;31438
31439;2020-03-10;120000;31439
31440;2020-03-02;312000;31440
31441;2020-03-02;645000;31441
31442;2020-03-04;506810;31442
31443;2020-03-06;258000;31443
31444;2020-03-16;425300;31444
31445;2020-03-16;1372800;31445
31446;2020-03-13;1194610;31446
31447;2020-03-13;216000;31447
31448;2020-03-20;293000;31448
31449;2020-03-24;239176;31449
31450;2020-03-12;390000;31450
31451;2020-03-12;1840000;31451
31452;2020-03-20;409690;31452
31453;2020-03-26;684950;31453
31454;2020-03-13;460000;31454
31455;2020-03-31;280000;31455
31456;2020-03-02;1014150;31456
31457;2020-03-13;382520;31457
31458;2020-03-13;510000;31458
31459;2020-03-13;413000;31459
31460;2020-03-09;215000;31460
31461;2020-03-20;911920;31461
31462;2020-03-27;325000;31462
31463;2020-03-04;523000;31463
31464;2020-03-27;485000;31464
31465;2020-03-27;876000;31465
31466;2020-04-07;237000;31466
31467;2020-04-03;670000;31467
31468;2020-03-20;339000;31468
31469;2020-03-20;290000;31469
31470;2020-03-23;298000;31470
31471;2020-03-27;190000;31471
31472;2020-04-07;545600;31472
31473;2020-04-24;205000;31473
31474;2020-04-15;581000;31474
31475;2020-04-28;741500;31475
31476;2020-04-16;360000;31476
31477;2020-04-20;415000;31477
31478;2020-03-10;435970;31478
31479;2020-04-23;333000;31479
31480;2020-05-06;590680;31480
31481;2020-05-14;895000;31481
31482;2020-04-30;1450000;31482
31483;2020-05-07;444000;31483
31484;2020-05-05;499000;31484
31485;2020-05-13;365000;31485
31486;2020-05-14;378870;31486
31487;2020-05-12;820410;31487
31488;2020-05-14;380000;31488
31489;2020-05-19;260000;31489
31490;2020-05-04;353220;31490
31491;2020-05-11;146000;31491
31492;2020-05-11;1270000;31492
31493;2020-05-15;300000;31493
31494;2020-05-18;525000;31494
31495;2020-05-15;409500;31495
31496;2020-05-22;111500;31496
31497;2020-05-19;352000;31497
31498;2020-05-15;490000;31498
31499;2020-05-22;825000;31499
31500;2020-05-15;725000;31500
31501;2020-05-05;696000;31501
31502;2020-05-07;125000;31502
31503;2020-05-05;579772;31503
31504;2020-05-15;591000;31504
31505;2020-04-30;724000;31505
31506;2020-05-07;177400;31506
31507;2020-04-30;392000;31507
31508;2020-05-19;765000;31508
31509;2020-04-30;650000;31509
31510;2020-05-18;87000;31510
31511;2020-05-19;605000;31511
31512;2020-05-14;377000;31512
31513;2020-04-30;387100;31513
31514;2020-05-20;390250;31514
31515;2020-05-11;166000;31515
31516;2020-05-27;644500;31516
31517;2020-04-24;153000;31517
31518;2020-05-18;640000;31518
31519;2020-05-12;410000;31519
31520;2020-05-18;476000;31520
31521;2020-05-28;185000;31521
31522;2020-05-29;515000;31522
31523;2020-05-25;660000;31523
31524;2020-05-27;270000;31524
31525;2020-05-15;450000;31525
31526;2020-05-19;930000;31526
31527;2020-06-03;465000;31527
31528;2020-05-28;182000;31528
31529;2020-05-20;2731707;31529
31530;2020-05-25;139000;31530
31531;2020-06-04;472000;31531
31532;2020-02-29;304900;31532
31533;2020-06-05;295000;31533
31534;2020-05-28;147000;31534
31535;2020-05-20;720000;31535
31536;2020-06-04;795000;31536
31537;2020-05-28;710000;31537
31538;2020-06-02;560000;31538
31539;2020-05-26;230000;31539
31540;2020-06-05;141500;31540
31541;2020-05-28;88506;31541
31542;2020-06-05;1930000;31542
31543;2020-05-18;489400;31543
31544;2020-05-26;374500;31544
31545;2020-05-15;170000;31545
31546;2020-05-27;180000;31546
31547;2020-06-05;147100;31547
31548;2020-01-06;607500;31548
31549;2020-01-03;573721;31549
31550;2020-01-09;385950;31550
31551;2020-01-13;485466;31551
31552;2020-01-09;401480;31552
31553;2020-01-20;346000;31553
31554;2020-01-17;482250;31554
31555;2020-01-14;876300;31555
31556;2020-01-15;330731;31556
31557;2020-01-20;1080400;31557
31558;2020-01-06;126000;31558
31559;2020-01-17;749150;31559
31560;2020-01-17;364500;31560
31561;2020-01-02;840250;31561
31562;2020-01-03;917350;31562
31563;2020-01-14;459077;31563
31564;2020-01-17;279000;31564
31565;2020-01-23;819500;31565
31566;2020-01-20;251200;31566
31567;2020-01-08;585000;31567
31568;2020-01-10;288000;31568
31569;2020-01-08;478000;31569
31570;2020-01-16;452000;31570
31571;2020-01-13;269000;31571
31572;2020-01-24;1351520;31572
31573;2020-01-17;374900;31573
31574;2020-01-17;658000;31574
31575;2020-01-29;688500;31575
31576;2020-01-31;582450;31576
31577;2020-01-21;1076000;31577
31578;2020-01-20;578500;31578
31579;2020-01-31;443000;31579
31580;2020-01-14;164000;31580
31581;2020-01-27;270700;31581
31582;2020-01-17;319820;31582
31583;2020-01-27;317000;31583
31584;2020-01-10;649000;31584
31585;2020-01-14;423000;31585
31586;2020-01-09;256000;31586
31587;2020-02-05;514500;31587
31588;2020-02-03;1120000;31588
31589;2020-01-27;564500;31589
31590;2020-01-15;159000;31590
31591;2020-01-28;117000;31591
31592;2020-01-16;285750;31592
31593;2020-01-27;147000;31593
31594;2020-01-14;175000;31594
31595;2020-01-27;281520;31595
31596;2020-01-13;389616;31596
31597;2020-01-21;535509;31597
31598;2020-02-03;656600;31598
31599;2020-01-27;707000;31599
31600;2020-01-23;1769225;31600
31601;2020-01-31;143000;31601
31602;2020-01-21;387200;31602
31603;2020-01-16;214025;31603
31604;2020-01-31;567400;31604
31605;2020-01-27;328000;31605
31606;2020-01-20;483500;31606
31607;2020-02-06;405400;31607
31608;2020-01-31;248600;31608
31609;2020-02-12;1660000;31609
31610;2020-01-28;352000;31610
31611;2020-01-30;165850;31611
31612;2020-02-11;108000;31612
31613;2020-02-03;207000;31613
31614;2020-01-23;1433020;31614
31615;2020-01-27;520980;31615
31616;2020-02-04;374200;31616
31617;2020-02-18;161300;31617
31618;2020-01-31;168500;31618
31619;2020-02-14;569000;31619
31620;2020-02-14;445650;31620
31621;2020-02-06;849300;31621
31622;2020-01-29;130015;31622
31623;2020-01-31;1544000;31623
31624;2020-02-18;488000;31624
31625;2020-02-14;256900;31625
31626;2020-01-29;542300;31626
31627;2020-02-19;481172;31627
31628;2020-01-31;422500;31628
31629;2020-02-06;675400;31629
31630;2020-02-12;724923;31630
31631;2020-02-19;346500;31631
31632;2020-02-12;484000;31632
31633;2020-02-14;698000;31633
31634;2020-02-12;460000;31634
31635;2020-02-11;444950;31635
31636;2020-02-26;730000;31636
31637;2020-02-14;290700;31637
31638;2020-02-08;1083148.6;31638
31639;2020-02-04;1195850;31639
31640;2020-02-04;875000;31640
31641;2020-02-03;145250;31641
31642;2020-02-07;262200;31642
31643;2020-01-27;1178000;31643
31644;2020-02-06;311550;31644
31645;2020-01-29;292600;31645
31646;2020-02-18;156000;31646
31647;2020-02-05;891500;31647
31648;2020-02-13;280575;31648
31649;2020-02-28;386500;31649
31650;2020-02-20;353335;31650
31651;2020-02-26;375000;31651
31652;2020-02-26;1100000;31652
31653;2020-02-13;332500;31653
31654;2020-02-14;326700;31654
31655;2020-02-05;202200;31655
31656;2020-02-11;602000;31656
31657;2020-02-27;204000;31657
31658;2020-02-29;352800;31658
31659;2020-02-27;900000;31659
31660;2020-02-27;442300;31660
31661;2020-02-25;1130000;31661
31662;2020-02-14;1128000;31662
31663;2020-02-20;563000;31663
31664;2020-02-18;227090;31664
31665;2020-02-20;735000;31665
31666;2020-02-25;288500;31666
31667;2020-02-27;315200;31667
31668;2020-02-27;748000;31668
31669;2020-02-27;460600;31669
31670;2020-02-12;477536;31670
31671;2020-03-04;429000;31671
31672;2020-03-03;535000;31672
31673;2020-02-24;376000;31673
31674;2020-02-19;570800;31674
31675;2020-02-28;610700;31675
31676;2020-02-27;514000;31676
31677;2020-03-02;234375;31677
31678;2020-02-24;628000;31678
31679;2020-02-17;139000;31679
31680;2020-02-26;815000;31680
31681;2020-02-24;333900;31681
31682;2020-02-24;592965;31682
31683;2020-02-25;802000;31683
31684;2020-02-28;383000;31684
31685;2020-02-21;1175000;31685
31686;2020-03-04;874000;31686
31687;2020-03-04;781000;31687
31688;2020-03-13;369000;31688
31689;2020-02-25;363000;31689
31690;2020-02-27;810000;31690
31691;2020-03-13;652570;31691
31692;2020-02-18;370400;31692
31693;2020-03-05;1094339;31693
31694;2020-03-09;662700;31694
31695;2020-03-13;705550;31695
31696;2020-02-27;620000;31696
31697;2020-02-19;308500;31697
31698;2020-03-02;510680;31698
31699;2020-03-12;612850;31699
31700;2020-03-06;321000;31700
31701;2020-03-17;524000;31701
31702;2020-03-06;492600;31702
31703;2020-03-02;218000;31703
31704;2020-03-11;960000;31704
31705;2020-03-18;396000;31705
31706;2020-03-13;842500;31706
31707;2020-03-02;464950;31707
31708;2020-02-26;741100;31708
31709;2020-03-03;475727.12;31709
31710;2020-03-02;267250;31710
31711;2020-03-09;598000;31711
31712;2020-03-17;525000;31712
31713;2020-03-04;443120;31713
31714;2020-03-11;1070000;31714
31715;2020-03-19;185000;31715
31716;2020-03-02;724746;31716
31717;2020-03-12;367000;31717
31718;2020-03-19;820000;31718
31719;2020-03-18;752950;31719
31720;2020-02-28;425000;31720
31721;2020-03-03;694110;31721
31722;2020-03-13;279400;31722
31723;2020-03-12;242000;31723
31724;2020-03-24;560000;31724
31725;2020-03-09;284200;31725
31726;2020-03-03;736000;31726
31727;2020-03-27;710690;31727
31728;2020-03-12;429500;31728
31729;2020-03-13;719320;31729
31730;2020-03-02;295000;31730
31731;2020-03-04;296000;31731
31732;2020-03-10;1274000;31732
31733;2020-03-06;622980;31733
31734;2020-03-30;1048000;31734
31735;2020-03-31;327500;31735
31736;2020-03-27;1210000;31736
31737;2020-03-12;384000;31737
31738;2020-03-06;293269;31738
31739;2020-03-26;867000;31739
31740;2020-03-13;684850;31740
31741;2020-03-31;483450;31741
31742;2020-03-06;671160;31742
31743;2020-03-25;287290;31743
31744;2020-03-27;1729500;31744
31745;2020-03-12;233000;31745
31746;2020-03-09;167000;31746
31747;2020-03-09;238730;31747
31748;2020-03-17;465200;31748
31749;2020-03-30;344700;31749
31750;2020-04-08;370000;31750
31751;2020-03-18;389000;31751
31752;2020-03-26;296800;31752
31753;2020-03-24;521250;31753
31754;2020-03-13;530500;31754
31755;2020-03-20;590000;31755
31756;2020-03-30;660000;31756
31757;2020-03-17;749100;31757
31758;2020-03-31;795000;31758
31759;2020-04-10;752000;31759
31760;2020-04-16;1550000;31760
31761;2020-03-20;499700;31761
31762;2020-03-27;509000;31762
31763;2020-04-22;395000;31763
31764;2020-04-03;615000;31764
31765;2020-04-08;964350;31765
31766;2020-04-24;367300;31766
31767;2020-03-31;246500;31767
31768;2020-04-08;323500;31768
31769;2020-04-20;179070;31769
31770;2020-04-16;285000;31770
31771;2020-04-24;340000;31771
31772;2020-04-24;168770;31772
31773;2020-04-27;253500;31773
31774;2020-04-21;447000;31774
31775;2020-04-17;877500;31775
31776;2020-04-08;353000;31776
31777;2020-04-30;1039000;31777
31778;2020-04-15;671300;31778
31779;2020-03-12;595000;31779
31780;2020-04-30;840000;31780
31781;2020-04-30;151000;31781
31782;2020-05-04;384800;31782
31783;2020-04-30;137000;31783
31784;2020-04-24;1170000;31784
31785;2020-04-15;825000;31785
31786;2020-04-28;215448;31786
31787;2020-05-07;895000;31787
31788;2020-05-01;493000;31788
31789;2020-05-11;390000;31789
31790;2020-05-14;570500;31790
31791;2020-04-24;280000;31791
31792;2020-05-15;157540;31792
31793;2020-04-17;177000;31793
31794;2020-04-03;599000;31794
31795;2020-05-11;627800;31795
31796;2020-05-14;530700;31796
31797;2020-05-15;266000;31797
31798;2020-04-30;243841;31798
31799;2020-05-12;935000;31799
31800;2020-04-20;302000;31800
31801;2020-05-15;358000;31801
31802;2020-05-06;454825;31802
31803;2020-04-24;1055900;31803
31804;2020-05-07;506000;31804
31805;2020-04-27;870000;31805
31806;2020-05-07;412000;31806
31807;2020-05-14;807600;31807
31808;2020-05-13;266500;31808
31809;2020-05-14;275500;31809
31810;2020-04-30;310000;31810
31811;2020-05-19;515000;31811
31812;2020-05-14;115000;31812
31813;2020-05-25;436711;31813
31814;2020-05-20;175750;31814
31815;2020-04-29;278696;31815
31816;2020-04-29;440000;31816
31817;2020-05-20;538000;31817
31818;2020-05-13;636000;31818
31819;2020-05-16;354000;31819
31820;2020-05-05;706000;31820
31821;2020-05-19;155000;31821
31822;2020-05-22;330000;31822
31823;2020-05-18;570000;31823
31824;2020-05-19;708200;31824
31825;2020-05-15;189350;31825
31826;2020-05-12;250000;31826
31827;2020-05-27;140000;31827
31828;2020-05-20;593555;31828
31829;2020-05-20;576923;31829
31830;2020-05-20;148800;31830
31831;2020-04-30;316900;31831
31832;2020-05-28;418000;31832
31833;2020-05-27;180375;31833
31834;2020-05-19;200500;31834
31835;2020-05-28;170000;31835
31836;2020-05-13;192000;31836
31837;2020-05-14;373540;31837
31838;2020-05-15;406500;31838
31839;2020-05-22;320000;31839
31840;2020-05-20;546000;31840
31841;2020-05-19;247620;31841
31842;2020-05-27;526000;31842
31843;2020-05-29;327000;31843
31844;2020-05-27;339000;31844
31845;2020-05-29;322000;31845
31846;2020-05-20;309000;31846
31847;2020-05-26;770000;31847
31848;2020-05-19;190000;31848
31849;2020-05-28;369857;31849
31850;2020-05-15;668000;31850
31851;2020-05-28;950000;31851
31852;2020-05-27;341000;31852
31853;2020-05-20;222920;31853
31854;2020-05-25;255000;31854
31855;2020-05-29;570788;31855
31856;2020-05-25;519000;31856
31857;2020-05-27;152250;31857
31858;2020-05-20;282300;31858
31859;2020-05-27;849000;31859
31860;2020-05-14;510000;31860
31861;2020-05-19;335000;31861
31862;2020-05-13;1145000;31862
31863;2020-05-15;1320000;31863
31864;2020-05-14;405000;31864
31865;2020-05-22;152000;31865
31866;2020-05-19;420000;31866
31867;2020-05-13;455000;31867
31868;2020-05-28;649260;31868
31869;2020-05-15;707300;31869
31870;2020-05-15;168000;31870
31871;2020-05-28;88500;31871
31872;2020-06-04;286000;31872
31873;2020-05-14;180000;31873
31874;2020-05-13;766000;31874
31875;2020-05-28;2500000;31875
31876;2020-05-26;441500;31876
31877;2020-05-15;173000;31877
31878;2020-05-19;453480;31878
31879;2020-05-20;433700;31879
31880;2020-05-28;761120;31880
31881;2020-05-29;332300;31881
31882;2020-05-22;160000;31882
31883;2020-05-14;225000;31883
31884;2020-05-26;690000;31884
31885;2020-06-05;600000;31885
31886;2020-05-27;186000;31886
31887;2020-05-27;505000;31887
31888;2020-05-22;235000;31888
31889;2020-05-20;398000;31889
31890;2020-05-26;504717;31890
31891;2020-05-18;700000;31891
31892;2020-05-12;360000;31892
31893;2020-05-29;347000;31893
31894;2020-06-04;142656;31894
31895;2020-05-15;122500;31895
31896;2020-05-29;230000;31896
31897;2020-06-02;400000;31897
31898;2020-05-29;750000;31898
31899;2020-05-25;689000;31899
31900;2020-05-28;385000;31900
31901;2020-05-25;182280;31901
31902;2020-05-29;352200;31902
31903;2020-05-25;1041490;31903
31904;2020-06-03;403694;31904
31905;2020-06-10;530000;31905
31906;2020-05-28;1190000;31906
31907;2020-05-29;275000;31907
31908;2020-05-29;155452.38;31908
31909;2020-05-18;1530000;31909
31910;2020-05-29;298000;31910
31911;2020-05-20;644750;31911
31912;2020-05-27;427350;31912
31913;2020-05-19;547000;31913
31914;2020-06-05;410000;31914
31915;2020-06-04;350000;31915
31916;2020-05-29;178800;31916
31917;2020-05-27;405520;31917
31918;2020-05-25;649066;31918
31919;2020-06-10;430000;31919
31920;2020-06-09;819100;31920
31921;2020-05-12;428000;31921
31922;2020-06-02;169450;31922
31923;2020-06-12;220000;31923
31924;2020-06-09;565000;31924
31925;2020-06-09;289750;31925
31926;2020-05-29;534000;31926
31927;2020-06-03;319000;31927
31928;2020-06-02;614000;31928
31929;2020-05-28;329000;31929
31930;2020-06-03;980000;31930
31931;2020-06-05;940000;31931
31932;2020-06-03;435000;31932
31933;2020-06-12;797400;31933
31934;2020-06-11;640000;31934
31935;2020-05-22;500000;31935
31936;2020-06-16;1340700;31936
31937;2020-06-16;260000;31937
31938;2020-06-04;740000;31938
31939;2020-05-26;855000;31939
31940;2020-06-11;148000;31940
31941;2020-06-16;567100;31941
31942;2020-01-31;540000;31942
31943;2020-05-28;449000;31943
31944;2020-06-12;460500;31944
31945;2020-05-28;609400;31945
31946;2020-06-08;607000;31946
31947;2020-06-10;1400880;31947
31948;2020-06-15;215000;31948
31949;2020-06-11;300000;31949
31950;2020-06-12;550000;31950
31951;2020-06-02;905000;31951
31952;2020-06-05;261904.77;31952
31953;2020-06-16;448000;31953
31954;2020-06-05;374750;31954
31955;2020-01-06;7420000;31955
31956;2020-01-06;328950;31956
31957;2020-01-08;721900;31957
31958;2020-01-09;1702800;31958
31959;2020-01-14;351400;31959
31960;2020-01-13;256000;31960
31961;2020-01-15;3950000;31961
31962;2020-01-09;975000;31962
31963;2020-01-16;2110000;31963
31964;2020-01-13;509010;31964
31965;2020-01-10;879000;31965
31966;2020-01-13;562000;31966
31967;2020-01-17;577974;31967
31968;2020-01-14;510700;31968
31969;2020-01-15;3245154;31969
31970;2020-01-10;631800;31970
31971;2020-01-13;256500;31971
31972;2020-01-16;657500;31972
31973;2020-01-13;474190;31973
31974;2020-01-17;344000;31974
31975;2020-01-22;809500;31975
31976;2020-01-24;1288000;31976
31977;2020-01-27;533500;31977
31978;2020-01-15;2240650;31978
31979;2020-01-17;1567962;31979
31980;2020-01-27;1640000;31980
31981;2020-01-16;1174943;31981
31982;2020-01-14;448500;31982
31983;2020-01-17;729000;31983
31984;2020-01-27;728000;31984
31985;2020-01-28;2153950;31985
31986;2020-01-10;445000;31986
31987;2020-01-16;807750;31987
31988;2020-01-24;1364850;31988
31989;2020-01-17;314000;31989
31990;2020-01-24;2900000;31990
31991;2020-01-10;845000;31991
31992;2020-01-13;686000;31992
31993;2020-01-17;1177500;31993
31994;2020-01-24;360500;31994
31995;2020-02-05;2370000;31995
31996;2020-01-24;1705000;31996
31997;2020-01-29;1135000;31997
31998;2020-01-24;1225000;31998
31999;2020-01-30;2578300;31999
32000;2020-01-14;456550;32000
32001;2020-01-23;373000;32001
32002;2020-01-23;1085625;32002
32003;2020-01-31;180850;32003
32004;2020-02-06;207547;32004
32005;2020-01-23;736600;32005
32006;2020-01-15;1580000;32006
32007;2020-01-31;135000;32007
32008;2020-01-16;180500;32008
32009;2020-01-30;145000;32009
32010;2020-02-03;4075000;32010
32011;2020-02-04;2765000;32011
32012;2020-01-30;895503;32012
32013;2020-02-05;1545000;32013
32014;2020-02-12;310200;32014
32015;2020-01-23;563050;32015
32016;2020-02-07;652940;32016
32017;2020-01-31;1241634;32017
32018;2020-02-01;255000;32018
32019;2020-02-12;1266100;32019
32020;2020-01-31;524000;32020
32021;2020-01-27;466000;32021
32022;2020-02-11;969700;32022
32023;2020-01-27;1730000;32023
