ID_Emplacement;Adresse;Code_post;Commune;Code_dept
27525;DE MUSSELBURGH 6292;94500;CHAMPIGNY-SUR-MARNE;94
27526;DAUMESNIL 2515;94300;VINCENNES;94
27527;GABRIEL PERI 4100;94300;VINCENNES;94
27528;SAINTE MARIE 8850;94160;SAINT-MANDE;94
27529;DE LA STATION 8570;94170;LE PERREUX-SUR-MARNE;94
27530;DE BEAUREGARD 685;94500;CHAMPIGNY-SUR-MARNE;94
27531;MARECHAL LYAUTEY 6136;94130;NOGENT-SUR-MARNE;94
27532;CREBILLON 1480;94300;VINCENNES;94
27533;DE LA PLANCHE 7225;94120;FONTENAY-SOUS-BOIS;94
27534;DU LAC 5110;94160;SAINT-MANDE;94
27535;LOUIS FERBER 5135;94360;BRY-SUR-MARNE;94
27536;JEANNE D ARC 4740;94160;SAINT-MANDE;94
27537;FOCH 3565;94170;LE PERREUX-SUR-MARNE;94
27538;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27539;KARL MARX 5020;94500;CHAMPIGNY-SUR-MARNE;94
27540;DE LA JARRY 4715;94300;VINCENNES;94
27541;DU MARECHAL JOFFRE 6120;94170;LE PERREUX-SUR-MARNE;94
27542;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27543;DIDEROT 2551;94300;VINCENNES;94
27544;DAGOBERT 2510;94130;NOGENT-SUR-MARNE;94
27545;ALBERT THOMAS 42;94500;CHAMPIGNY-SUR-MARNE;94
27546;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27547;EMILE BOUTRAIS 3135;94120;FONTENAY-SOUS-BOIS;94
27548;EMILE BOUTRAIS 3135;94120;FONTENAY-SOUS-BOIS;94
27549;ANDRE PONTIER 35;94130;NOGENT-SUR-MARNE;94
27550;DES MINIMES 6155;94300;VINCENNES;94
27551;DE LA REPUBLIQUE 8135;94300;VINCENNES;94
27552;DES BATELIERS 616;94170;LE PERREUX-SUR-MARNE;94
27553;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27554;DU GENERAL DE GAULLE 4135;94170;LE PERREUX-SUR-MARNE;94
27555;DU MONUMENT 6276;94500;CHAMPIGNY-SUR-MARNE;94
27556;PAUL DOUMER 7135;94130;NOGENT-SUR-MARNE;94
27557;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27558;DU MARECHAL JOFFRE 6155;94120;FONTENAY-SOUS-BOIS;94
27559;DU DOCTEUR LEBEL 2554;94300;VINCENNES;94
27560;DE L EPINETTE 3150;94160;SAINT-MANDE;94
27561;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27562;DE LA JARRY 4715;94300;VINCENNES;94
27563;GAMBETTA 4115;94130;NOGENT-SUR-MARNE;94
27564;DE LA BIENFAISANCE 640;94300;VINCENNES;94
27565;DIDEROT 2551;94300;VINCENNES;94
27566;RENON 8131;94300;VINCENNES;94
27567;DES POMMIERS 7170;94300;VINCENNES;94
27568;DE MONTREUIL 6180;94300;VINCENNES;94
27569;ROBERT GIRAUDINEAU 8160;94300;VINCENNES;94
27570;DE LA REPUBLIQUE 8145;94120;FONTENAY-SOUS-BOIS;94
27571;DU GENERAL LECLERC 4155;94360;BRY-SUR-MARNE;94
27572;PIERRE BROSSOLETTE 7140;94130;NOGENT-SUR-MARNE;94
27573;DE LA GARENNE 4130;94170;LE PERREUX-SUR-MARNE;94
27574;ERNEST RENAN 3160;94120;FONTENAY-SOUS-BOIS;94
27575;DES MOINES ST MARTIN 6170;94360;BRY-SUR-MARNE;94
27576;DU PARC 7122;94500;CHAMPIGNY-SUR-MARNE;94
27577;THEODORE HONORE 9130;94130;NOGENT-SUR-MARNE;94
27578;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27579;DE LA PASSERELLE 7123;94360;BRY-SUR-MARNE;94
27580;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27581;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27582;FOCH 3560;94300;VINCENNES;94
27583;DE L EPINETTE 3150;94160;SAINT-MANDE;94
27584;DE STALINGRAD 8570;94120;FONTENAY-SOUS-BOIS;94
27585;JULES FERRY 4765;94120;FONTENAY-SOUS-BOIS;94
27586;DE BERULLE 640;94160;SAINT-MANDE;94
27587;DE LA PAIX 7105;94300;VINCENNES;94
27588;DE LA FRATERNITE 3580;94300;VINCENNES;94
27589;ROGER SALENGRO 8237;94500;CHAMPIGNY-SUR-MARNE;94
27590;MASSUE 6130;94300;VINCENNES;94
27591;DE LA DAME BLANCHE 2525;94120;FONTENAY-SOUS-BOIS;94
27592;FOCH 3540;94120;FONTENAY-SOUS-BOIS;94
27593;FAIE FELIX 3530;94300;VINCENNES;94
27594;GALLIENI 4110;94130;NOGENT-SUR-MARNE;94
27595;DE PARIS 7115;94300;VINCENNES;94
27596;DALAYRAC 2510;94120;FONTENAY-SOUS-BOIS;94
27597;LEDRU ROLLIN 5130;94170;LE PERREUX-SUR-MARNE;94
27598;DE LA SOURCE 8545;94130;NOGENT-SUR-MARNE;94
27599;DU DONJON 2565;94300;VINCENNES;94
27600;DE MONTREUIL 6180;94300;VINCENNES;94
27601;TALUS DU COURS 9110;94160;SAINT-MANDE;94
27602;DE L ORMERAIE 6848;94360;BRY-SUR-MARNE;94
27603;DE L'EMBARCADERE 3130;94170;LE PERREUX-SUR-MARNE;94
27604;DE VERDUN 9624;94500;CHAMPIGNY-SUR-MARNE;94
27605;GAY LUSSAC 4125;94120;FONTENAY-SOUS-BOIS;94
27606;DE MONTREUIL 6180;94300;VINCENNES;94
27607;DE LA SOURCE 8545;94130;NOGENT-SUR-MARNE;94
27608;GALLIENI 4110;94160;SAINT-MANDE;94
27609;DE PLAISANCE 7150;94130;NOGENT-SUR-MARNE;94
27610;DES VIGNERONS 9635;94300;VINCENNES;94
27611;MADELEINE 6110;94120;FONTENAY-SOUS-BOIS;94
27612;NUNGESSER 6510;94160;SAINT-MANDE;94
27613;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27614;RES CLOS D ORLEANS 1534;94120;FONTENAY-SOUS-BOIS;94
27615;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27616;ALLARD 35;94160;SAINT-MANDE;94
27617;ADOLPHE ALPHAND 11;94300;VINCENNES;94
27618;BRILLET 680;94130;NOGENT-SUR-MARNE;94
27619;DES BEAUMONTS 625;94120;FONTENAY-SOUS-BOIS;94
27620;DE LA JARRY 4715;94300;VINCENNES;94
27621;MAUCONSEIL 6195;94120;FONTENAY-SOUS-BOIS;94
27622;DE STRASBOURG 8570;94300;VINCENNES;94
27623;VICTOR HUGO 9640;94120;FONTENAY-SOUS-BOIS;94
27624;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27625;GAMBETTA 4115;94120;FONTENAY-SOUS-BOIS;94
27626;LEONIDE 5140;94170;LE PERREUX-SUR-MARNE;94
27627;LEOPOLD BELLAN 5130;94360;BRY-SUR-MARNE;94
27628;DE LA REPUBLIQUE 8145;94120;FONTENAY-SOUS-BOIS;94
27629;DE VERDUN 9624;94500;CHAMPIGNY-SUR-MARNE;94
27630;DE VERDUN 9624;94500;CHAMPIGNY-SUR-MARNE;94
27631;PAUL BERT 7130;94130;NOGENT-SUR-MARNE;94
27632;DE LA BELLE GABRIELLE 650;94120;FONTENAY-SOUS-BOIS;94
27633;KLEBER 5050;94130;NOGENT-SUR-MARNE;94
27634;DE TANNEBOURG 9110;94170;LE PERREUX-SUR-MARNE;94
27635;GEORGES HUCHON 4125;94300;VINCENNES;94
27636;ALPHAND 45;94160;SAINT-MANDE;94
27637;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27638;FOCH 3560;94300;VINCENNES;94
27639;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27640;DE MUSSELBURGH 6292;94500;CHAMPIGNY-SUR-MARNE;94
27641;PAUL ELUARD 7152;94120;FONTENAY-SOUS-BOIS;94
27642;DE VINCENNES 9660;94120;FONTENAY-SOUS-BOIS;94
27643;DE LA MUETTE 6190;94130;NOGENT-SUR-MARNE;94
27644;DE LA LIBERATION 5160;94300;VINCENNES;94
27645;MARCEL ET JACQUES GAUCHER 6148;94120;FONTENAY-SOUS-BOIS;94
27646;ARISTIDE BRIAND 140;94500;CHAMPIGNY-SUR-MARNE;94
27647;DIDEROT 2555;94500;CHAMPIGNY-SUR-MARNE;94
27648;DE LA BELLE GABRIELLE 640;94130;NOGENT-SUR-MARNE;94
27649;MAUCONSEIL 6195;94120;FONTENAY-SOUS-BOIS;94
27650;DES PRES LORETS 7260;94120;FONTENAY-SOUS-BOIS;94
27651;JEAN SAVU 4738;94500;CHAMPIGNY-SUR-MARNE;94
27652;DIDEROT 2551;94300;VINCENNES;94
27653;HENRY DUNANT 4424;94130;NOGENT-SUR-MARNE;94
27654;DE FONTENAY 3565;94300;VINCENNES;94
27655;DE L ETANG 3170;94160;SAINT-MANDE;94
27656;MARECHAL MAUNOURY 6140;94130;NOGENT-SUR-MARNE;94
27657;FAIE FELIX 3530;94300;VINCENNES;94
27658;DU PETIT PARC 7128;94300;VINCENNES;94
27659;DE VERDUN 9624;94500;CHAMPIGNY-SUR-MARNE;94
27660;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27661;DE PARIS 7115;94300;VINCENNES;94
27662;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27663;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27664;DE PLESSIS TREVISE 7296;94500;CHAMPIGNY-SUR-MARNE;94
27665;BRILLET 680;94130;NOGENT-SUR-MARNE;94
27666;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27667;DE PARIS 7115;94300;VINCENNES;94
27668;DE MONTREUIL 6180;94300;VINCENNES;94
27669;ROBERT-ANDRE VIVIEN 8163;94160;SAINT-MANDE;94
27670;CARNOT 1420;94500;CHAMPIGNY-SUR-MARNE;94
27671;JEAN SPIRE LEMAITRE 4735;94300;VINCENNES;94
27672;DE PLAISANCE 7150;94130;NOGENT-SUR-MARNE;94
27673;DE L'EMBARCADERE 3130;94170;LE PERREUX-SUR-MARNE;94
27674;GABRIEL PERI 4100;94300;VINCENNES;94
27675;GABRIEL PERI 4100;94300;VINCENNES;94
27676;ROBERT-ANDRE VIVIEN 8163;94160;SAINT-MANDE;94
27677;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27678;DU PETIT PARC 7128;94300;VINCENNES;94
27679;DE LA REPUBLIQUE 8190;94500;CHAMPIGNY-SUR-MARNE;94
27680;DANIELLE CASANOVA 2515;94170;LE PERREUX-SUR-MARNE;94
27681;DE VERDUN 9625;94160;SAINT-MANDE;94
27682;DE LA LIBERTE 5165;94300;VINCENNES;94
27683;GEORGES CLEMENCEAU 4140;94170;LE PERREUX-SUR-MARNE;94
27684;ALPHAND 45;94160;SAINT-MANDE;94
27685;PIERRE SEMARD 7220;94120;FONTENAY-SOUS-BOIS;94
27686;THEODORE HONORE 9130;94130;NOGENT-SUR-MARNE;94
27687;GEORGES CLEMENCEAU 4120;94300;VINCENNES;94
27688;LATERALE DU VIADUC 5125;94170;LE PERREUX-SUR-MARNE;94
27689;FOCH 3560;94300;VINCENNES;94
27690;DES POMMIERS 7170;94300;VINCENNES;94
27691;DE L ALOUETTE 40;94160;SAINT-MANDE;94
27692;KARL MARX 5020;94500;CHAMPIGNY-SUR-MARNE;94
27693;FAYS 3520;94300;VINCENNES;94
27694;CHARLES PATHE 1432;94300;VINCENNES;94
27695;DE L'EMBARCADERE 3130;94170;LE PERREUX-SUR-MARNE;94
27696;D ESTIENNE D ORVES 3150;94300;VINCENNES;94
27697;THEODORE HONORE 9130;94130;NOGENT-SUR-MARNE;94
27698;FOCH 3540;94120;FONTENAY-SOUS-BOIS;94
27699;CELINE ROBERT 1420;94300;VINCENNES;94
27700;DU LAC 5110;94160;SAINT-MANDE;94
27701;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27702;PLISSON 7155;94160;SAINT-MANDE;94
27703;EMILE ZOLA 3150;94130;NOGENT-SUR-MARNE;94
27704;PASTEUR 7125;94360;BRY-SUR-MARNE;94
27705;DE FONTENAY 3555;94130;NOGENT-SUR-MARNE;94
27706;DU 2 DECEMBRE 1870 2540;94360;BRY-SUR-MARNE;94
27707;JEAN GRANDEL 4715;94360;BRY-SUR-MARNE;94
27708;VICTOR HUGO 9640;94160;SAINT-MANDE;94
27709;PASTEUR 7140;94120;FONTENAY-SOUS-BOIS;94
27710;LOUIS FERBER 5135;94360;BRY-SUR-MARNE;94
27711;LAMARTINE 5110;94170;LE PERREUX-SUR-MARNE;94
27712;QUIHOU 7950;94160;SAINT-MANDE;94
27713;DES VIGNERONS 9635;94300;VINCENNES;94
27714;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27715;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27716;ALLARD 35;94160;SAINT-MANDE;94
27717;LEDRU ROLLIN 5130;94170;LE PERREUX-SUR-MARNE;94
27718;LOUIS FERBER 5135;94360;BRY-SUR-MARNE;94
27719;ROUBLOT 8185;94120;FONTENAY-SOUS-BOIS;94
27720;DE LA PELOUSE 7135;94160;SAINT-MANDE;94
27721;AUBERT 70;94300;VINCENNES;94
27722;DIDEROT 2551;94300;VINCENNES;94
27723;DES VIGNERONS 9635;94300;VINCENNES;94
27724;DIDEROT 2551;94300;VINCENNES;94
27725;GEORGES HUCHON 4125;94300;VINCENNES;94
27726;MARECHAL LYAUTEY 6136;94130;NOGENT-SUR-MARNE;94
27727;DES MURS DU PARC 6609;94300;VINCENNES;94
27728;DU GAL DE GAULLE 4115;94300;VINCENNES;94
27729;MAUCONSEIL 6195;94120;FONTENAY-SOUS-BOIS;94
27730;DES LAITIERES 5115;94300;VINCENNES;94
27731;DU MARECHAL JOFFRE 6155;94120;FONTENAY-SOUS-BOIS;94
27732;DIDEROT 2555;94500;CHAMPIGNY-SUR-MARNE;94
27733;ANDRE JOLY 116;94500;CHAMPIGNY-SUR-MARNE;94
27734;DE LA STATION 8570;94170;LE PERREUX-SUR-MARNE;94
27735;DE LA STATION 8570;94170;LE PERREUX-SUR-MARNE;94
27736;ANQUETIL 50;94130;NOGENT-SUR-MARNE;94
27737;DES CLAMARTS 1465;94130;NOGENT-SUR-MARNE;94
27738;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27739;SAINT ETIENNE 8823;94500;CHAMPIGNY-SUR-MARNE;94
27740;DE NEUILLY 6621;94120;FONTENAY-SOUS-BOIS;94
27741;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27742;PRESIDENT ROOSEVELT 7182;94170;LE PERREUX-SUR-MARNE;94
27743;SAINTE MARIE 8850;94160;SAINT-MANDE;94
27744;RUE ABBE GUILLEMINAULT 5;94130;NOGENT-SUR-MARNE;94
27745;GEORGES CLEMENCEAU 4120;94300;VINCENNES;94
27746;LA FONTAINE 3551;94130;NOGENT-SUR-MARNE;94
27747;MAURICE THOREZ 6197;94500;CHAMPIGNY-SUR-MARNE;94
27748;DE L ALSACE LORRAINE 30;94170;LE PERREUX-SUR-MARNE;94
27749;EUGENE RINGUET 3180;94160;SAINT-MANDE;94
27750;DU GENERAL DE GAULLE 4135;94170;LE PERREUX-SUR-MARNE;94
27751;PIERRE BROSSOLETTE 7130;94300;VINCENNES;94
27752;NOUVELLE 6655;94130;NOGENT-SUR-MARNE;94
27753;GABRIEL PERI 4105;94170;LE PERREUX-SUR-MARNE;94
27754;LAMARTINE 5110;94170;LE PERREUX-SUR-MARNE;94
27755;DES HAUTES COURANTES 4437;94500;CHAMPIGNY-SUR-MARNE;94
27756;PIERRE BARBERET 7145;94170;LE PERREUX-SUR-MARNE;94
27757;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27758;ALBERT LECOCQ 20;94170;LE PERREUX-SUR-MARNE;94
27759;DE PARIS 7115;94300;VINCENNES;94
27760;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27761;ROBERT GIRAUDINEAU 8160;94300;VINCENNES;94
27762;LAMARTINE 5110;94170;LE PERREUX-SUR-MARNE;94
27763;DES MOINES ST MARTIN 6170;94360;BRY-SUR-MARNE;94
27764;DE PARIS 7115;94160;SAINT-MANDE;94
27765;JOSEPH GAILLARD 4760;94300;VINCENNES;94
27766;GALLIENI 4110;94160;SAINT-MANDE;94
27767;DE STRASBOURG 8570;94300;VINCENNES;94
27768;NUNGESSER ET COLI 6696;94130;NOGENT-SUR-MARNE;94
27769;DES HEROS NOGENTAIS 4430;94130;NOGENT-SUR-MARNE;94
27770;DES BAS CLAYAUX 645;94500;CHAMPIGNY-SUR-MARNE;94
27771;DES FRERES BONNEFF 3592;94500;CHAMPIGNY-SUR-MARNE;94
27772;GAMBETTA 4115;94130;NOGENT-SUR-MARNE;94
27773;DU FOUR 3550;94360;BRY-SUR-MARNE;94
27774;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27775;DIDEROT 2555;94500;CHAMPIGNY-SUR-MARNE;94
27776;GAMBETTA 4115;94120;FONTENAY-SOUS-BOIS;94
27777;TALUS DU COURS 9110;94160;SAINT-MANDE;94
27778;DE CHATEAUDUN 1450;94130;NOGENT-SUR-MARNE;94
27779;FOCH 3560;94300;VINCENNES;94
27780;DE L ALOUETTE 40;94160;SAINT-MANDE;94
27781;JULES FERRY 4780;94130;NOGENT-SUR-MARNE;94
27782;JOSEPH GAILLARD 4760;94300;VINCENNES;94
27783;BAUDIN 615;94160;SAINT-MANDE;94
27784;DU GENERAL DE GAULLE 4135;94170;LE PERREUX-SUR-MARNE;94
27785;DES LAITIERES 5115;94300;VINCENNES;94
27786;DE SEVIGNE 8550;94500;CHAMPIGNY-SUR-MARNE;94
27787;DU FOUR 3550;94360;BRY-SUR-MARNE;94
27788;EUGENIE GERARD 3190;94300;VINCENNES;94
27789;ALBERT THOMAS 42;94500;CHAMPIGNY-SUR-MARNE;94
27790;LEDRU ROLLIN 5135;94170;LE PERREUX-SUR-MARNE;94
27791;ALBERT THOMAS 42;94500;CHAMPIGNY-SUR-MARNE;94
27792;SQUEVILLE 8565;94120;FONTENAY-SOUS-BOIS;94
27793;DES VARENNES 9615;94300;VINCENNES;94
27794;DU 2 DECEMBRE 1870 2540;94360;BRY-SUR-MARNE;94
27795;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27796;DE LA PREVOYANCE 7181;94300;VINCENNES;94
27797;DE LA REPUBLIQUE 8145;94120;FONTENAY-SOUS-BOIS;94
27798;BOILEAU 728;94500;CHAMPIGNY-SUR-MARNE;94
27799;DU HUIT MAI 1945 4500;94500;CHAMPIGNY-SUR-MARNE;94
27800;ALPHAND 45;94160;SAINT-MANDE;94
27801;DU MARECHAL JOFFRE 6120;94170;LE PERREUX-SUR-MARNE;94
27802;DE LA GUYANE 4180;94160;SAINT-MANDE;94
27803;GABRIEL PERI 4105;94170;LE PERREUX-SUR-MARNE;94
27804;DE FONTENAY 3555;94130;NOGENT-SUR-MARNE;94
27805;MASSUE 6130;94300;VINCENNES;94
27806;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27807;DES VIGNERONS 9635;94300;VINCENNES;94
27808;DES HAUTS PERREUX 4455;94500;CHAMPIGNY-SUR-MARNE;94
27809;DE FONTENAY 3565;94300;VINCENNES;94
27810;DES POMMIERS 7170;94300;VINCENNES;94
27811;GAMBETTA 4115;94130;NOGENT-SUR-MARNE;94
27812;FAYS 3520;94300;VINCENNES;94
27813;DES HAUTS PERREUX 4455;94500;CHAMPIGNY-SUR-MARNE;94
27814;DES HAUTS PERREUX 4455;94500;CHAMPIGNY-SUR-MARNE;94
27815;DU GENERAL DE GAULLE 4148;94500;CHAMPIGNY-SUR-MARNE;94
27816;GALLIENI 4110;94160;SAINT-MANDE;94
27817;DE STALINGRAD 8582;94500;CHAMPIGNY-SUR-MARNE;94
27818;DE L ADJUDANT FLICK 60;94360;BRY-SUR-MARNE;94
27819;VILLEBOIS MAREUIL 9660;94500;CHAMPIGNY-SUR-MARNE;94
27820;JEAN D'ESTIENNE D'ORVES 4720;94170;LE PERREUX-SUR-MARNE;94
27821;JULES GUESDE 4775;94500;CHAMPIGNY-SUR-MARNE;94
27822;PAUL LANGEVIN 7154;94120;FONTENAY-SOUS-BOIS;94
27823;JEAN D'ESTIENNE D'ORVES 4720;94170;LE PERREUX-SUR-MARNE;94
27824;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27825;RES DIDEROT 2554;94500;CHAMPIGNY-SUR-MARNE;94
27826;RES DIDEROT 2554;94500;CHAMPIGNY-SUR-MARNE;94
27827;DE LA JARRY 4715;94300;VINCENNES;94
27828;DES MARRONNIERS 6180;94120;FONTENAY-SOUS-BOIS;94
27829;ERNEST RENAN 3160;94120;FONTENAY-SOUS-BOIS;94
27830;DE TANNEBOURG 9110;94170;LE PERREUX-SUR-MARNE;94
27831;DE PATAY 7134;94500;CHAMPIGNY-SUR-MARNE;94
27832;DES ARTS 65;94170;LE PERREUX-SUR-MARNE;94
27833;DE L ALOUETTE 40;94160;SAINT-MANDE;94
27834;VICTOR HUGO 9653;94500;CHAMPIGNY-SUR-MARNE;94
27835;GILBERT CLERFAYT 4140;94300;VINCENNES;94
27836;MARECHAL MAUNOURY 6140;94130;NOGENT-SUR-MARNE;94
27837;DALAYRAC 2510;94120;FONTENAY-SOUS-BOIS;94
27838;DE L ALOUETTE 40;94160;SAINT-MANDE;94
27839;NOTRE DAME 6660;94120;FONTENAY-SOUS-BOIS;94
27840;DEFRANCE 2530;94300;VINCENNES;94
27841;DES DEUX COMMUNES 2535;94300;VINCENNES;94
27842;DE LA DAME BLANCHE 2520;94120;FONTENAY-SOUS-BOIS;94
27843;DE TRUCY 9160;94120;FONTENAY-SOUS-BOIS;94
27844;DE MUSSELBURGH 6292;94500;CHAMPIGNY-SUR-MARNE;94
27845;DE LA REPUBLIQUE 8135;94300;VINCENNES;94
27846;FOCH 3565;94170;LE PERREUX-SUR-MARNE;94
27847;DE PLAISANCE 7150;94130;NOGENT-SUR-MARNE;94
27848;DU PORT 7176;94130;NOGENT-SUR-MARNE;94
27849;LEROYER 5150;94300;VINCENNES;94
27850;THIERS 9135;94130;NOGENT-SUR-MARNE;94
27851;DE BERULLE 640;94160;SAINT-MANDE;94
27852;DE PLESSIS TREVISE 7296;94500;CHAMPIGNY-SUR-MARNE;94
27853;DU GENERAL LECLERC 4155;94360;BRY-SUR-MARNE;94
27854;DE LA REPUBLIQUE 8135;94300;VINCENNES;94
27855;GR  RUE CHARLES DE GAULLE 4180;94130;NOGENT-SUR-MARNE;94
27856;LOUIS AUROUX 5181;94120;FONTENAY-SOUS-BOIS;94
27857;DE PARIS 7115;94160;SAINT-MANDE;94
27858;DE JOINVILLE 4760;94130;NOGENT-SUR-MARNE;94
27859;BERAULT 630;94300;VINCENNES;94
27860;DU TROCADERO 9180;94170;LE PERREUX-SUR-MARNE;94
27861;JEAN GRANDEL 4715;94360;BRY-SUR-MARNE;94
27862;DE L ORAGE 6855;94170;LE PERREUX-SUR-MARNE;94
27863;DES MURS DU PARC 6609;94300;VINCENNES;94
27864;DE VERDUN 9624;94500;CHAMPIGNY-SUR-MARNE;94
27865;DU MARECHAL VAILLANT 6148;94130;NOGENT-SUR-MARNE;94
27866;MARCELLE 6115;94130;NOGENT-SUR-MARNE;94
27867;JEAN MERMOZ 4730;94160;SAINT-MANDE;94
27868;NUNGESSER 6510;94160;SAINT-MANDE;94
27869;NUNGESSER 6680;94120;FONTENAY-SOUS-BOIS;94
27870;DE STALINGRAD 8570;94120;FONTENAY-SOUS-BOIS;94
27871;PIERRE MARIE DERRIEN 7236;94500;CHAMPIGNY-SUR-MARNE;94
27872;DE STRASBOURG 8560;94130;NOGENT-SUR-MARNE;94
27873;LEON MENU 5120;94360;BRY-SUR-MARNE;94
27874;DE LA JARRY 4715;94300;VINCENNES;94
27875;DIDEROT 2551;94300;VINCENNES;94
27876;DES LAITIERES 5115;94300;VINCENNES;94
27877;PONT NOYELLES 7170;94130;NOGENT-SUR-MARNE;94
27878;DE PLAISANCE 7150;94130;NOGENT-SUR-MARNE;94
27879;THERESE 9130;94500;CHAMPIGNY-SUR-MARNE;94
27880;FOCH 3565;94170;LE PERREUX-SUR-MARNE;94
27881;DU VIADUC 9625;94130;NOGENT-SUR-MARNE;94
27882;DE LA REPUBLIQUE 8145;94120;FONTENAY-SOUS-BOIS;94
27883;DU GENERAL DE GAULLE 4135;94170;LE PERREUX-SUR-MARNE;94
27884;DE VERDUN 9624;94500;CHAMPIGNY-SUR-MARNE;94
27885;DU COLOMBIER 1487;94360;BRY-SUR-MARNE;94
27886;SAINTE MARIE 8850;94160;SAINT-MANDE;94
27887;DU LAC 5110;94160;SAINT-MANDE;94
27888;DIDEROT 2551;94300;VINCENNES;94
27889;DE LA PELOUSE 7135;94160;SAINT-MANDE;94
27890;DE PARIS 7115;94300;VINCENNES;94
27891;DE LA STATION 8570;94170;LE PERREUX-SUR-MARNE;94
27892;DU CANAL 1410;94170;LE PERREUX-SUR-MARNE;94
27893;PIERRE BROSSOLETTE 7147;94170;LE PERREUX-SUR-MARNE;94
27894;DU GENERAL DE GAULLE 4135;94170;LE PERREUX-SUR-MARNE;94
27895;EMILE ZOLA 3150;94130;NOGENT-SUR-MARNE;94
27896;D ARTOIS 60;94170;LE PERREUX-SUR-MARNE;94
27897;DU GEN DE GAULLE 4137;94160;SAINT-MANDE;94
27898;DE LA CROIX D EAU 1495;94170;LE PERREUX-SUR-MARNE;94
27899;GALLIENI 4127;94500;CHAMPIGNY-SUR-MARNE;94
27900;DU CDT JEAN DUHAIL 1550;94120;FONTENAY-SOUS-BOIS;94
27901;GABRIEL PERI 4100;94300;VINCENNES;94
27902;FRANKLIN ROOSEVELT 3575;94300;VINCENNES;94
27903;DES MARECHAUX 1140;95300;PONTOISE;95
27904;DU VEXIN 200;95180;MENUCOURT;95
27905;DES CAPUCINES 107;95610;ERAGNY-SUR-OISE;95
27906;GEORGE SAND 323;95310;ST OUEN L AUMONE;95
27907;DU MOUTON 1240;95300;PONTOISE;95
27908;DE VERDUN 360;95590;NOINTEL;95
27909;PARMENTIER 480;95430;AUVERS-SUR-OISE;95
27910;DE LA BRETONNERIE 190;95300;PONTOISE;95
27911;DU BOIS BOULOGNE 0;95290;L'ISLE-ADAM;95
27912;LA BUTTE OLIVE 0;95610;ERAGNY-SUR-OISE;95
27913;DES ROSIERS 605;95290;L'ISLE-ADAM;95
27914;FRANCOIS VILLON 270;95430;AUVERS-SUR-OISE;95
27915;DES BOURGOGNES 0;95000;CERGY;95
27916;DU LAITIER 70;95180;MENUCOURT;95
27917;GEORGE SAND 323;95310;ST OUEN L AUMONE;95
27918;DES TILLEULS 357;95480;PIERRELAYE;95
27919;DU PAPIER COUCHE 355;95610;ERAGNY-SUR-OISE;95
27920;CHARLES GOUNOD 152;95280;JOUY-LE-MOUTIER;95
27921;DU PALLADIO 475;95290;L'ISLE-ADAM;95
27922;LE PLATEAU DE LA RAVINIERE 0;95520;OSNY;95
27923;DE LA CONSTELLATION 288;95800;CERGY;95
27924;DE L ORDRE 1320;95300;PONTOISE;95
27925;DES FOSSES DE NOISY 306;95260;BEAUMONT-SUR-OISE;95
27926;DES GENOTTES 649;95800;CERGY;95
27927;VICTOR HUGO 1520;95630;MERIEL;95
27928;DES ETOURNEAUX 213;95610;ERAGNY-SUR-OISE;95
